,ICB984,COSMIC ID
cosmic_1290455,-0.35252772791941916,1290455
cosmic_687506,-0.3526287622478931,687506
cosmic_924111,-0.3527119147294891,924111
cosmic_724870,-0.3527541678039827,724870
cosmic_1240215,-0.35277743594092575,1240215
cosmic_753583,-0.3527927344591133,753583
cosmic_1240151,-0.352895564363275,1240151
cosmic_1240145,-0.35289893380078613,1240145
cosmic_1298216,-0.35292649235420814,1298216
cosmic_930297,-0.3529339436721698,930297
cosmic_749714,-0.3529642506132767,749714
cosmic_908149,-0.35299655673740554,908149
cosmic_1240167,-0.3531434956009323,1240167
cosmic_687592,-0.3531684947902585,687592
cosmic_910548,-0.35317770316036756,910548
cosmic_910930,-0.3531877374277412,910930
cosmic_910849,-0.35330693269299424,910849
cosmic_1240218,-0.3534879867640734,1240218
cosmic_724873,-0.3535972947534337,724873
cosmic_909975,-0.3536027707635762,909975
cosmic_908452,-0.3536831005694713,908452
cosmic_906830,-0.3537409075966258,906830
cosmic_687568,-0.35382710324269917,687568
cosmic_910932,-0.3538556299222379,910932
cosmic_910688,-0.3538899025261527,910688
cosmic_909704,-0.35405245626391857,909704
cosmic_1290722,-0.3541791807524065,1290722
cosmic_905947,-0.35431563193675025,905947
cosmic_1298529,-0.35436972918587434,1298529
cosmic_687457,-0.35440026105716693,687457
cosmic_753554,-0.3546355385308646,753554
cosmic_910924,-0.3549602018933062,910924
cosmic_906853,-0.35516717551586585,906853
cosmic_907285,-0.35526630548427546,907285
cosmic_905960,-0.3553884006907565,905960
cosmic_1479991,-0.35566176350640977,1479991
cosmic_687799,-0.355952731370851,687799
cosmic_1240158,-0.3560179692281568,1240158
cosmic_724838,-0.35616200461726666,724838
cosmic_753570,-0.3565295431596195,753570
cosmic_906765,-0.3565466064618005,906765
cosmic_1240219,-0.35659464422583037,1240219
cosmic_906835,-0.35661909225127847,906835
cosmic_753608,-0.3566616716802795,753608
cosmic_907041,-0.3567066318424138,907041
cosmic_906871,-0.35673177577695103,906871
cosmic_909761,-0.3567822854189739,909761
cosmic_906862,-0.3568072780648708,906862
cosmic_687807,-0.35683421397010456,687807
cosmic_1240173,-0.3569259047173728,1240173
cosmic_906839,-0.3569507993956675,906839
cosmic_1331039,-0.3569951976940539,1331039
cosmic_998189,-0.35700628006583346,998189
cosmic_1330931,-0.35714150771739533,1330931
cosmic_753561,-0.3571851595163764,753561
cosmic_946382,-0.3572127072619053,946382
cosmic_1298365,-0.35813498378462555,1298365
cosmic_908159,-0.3581860227435403,908159
cosmic_753614,-0.3582560020890388,753614
cosmic_1290771,-0.35834544459096324,1290771
cosmic_924151,-0.35834870807247793,924151
cosmic_907066,-0.35844025503520405,907066
cosmic_910549,-0.35867404792666796,910549
cosmic_907048,-0.35869164880518506,907048
cosmic_998184,-0.35880703633723515,998184
cosmic_905961,-0.3589452861421488,905961
cosmic_687590,-0.3589654185737341,687590
cosmic_910915,-0.35897582143271517,910915
cosmic_687562,-0.35911864211034045,687562
cosmic_930298,-0.35920796034055086,930298
cosmic_906870,-0.35987532338050043,906870
cosmic_908127,-0.3600650417691424,908127
cosmic_1298531,-0.36033001633747913,1298531
cosmic_1240226,-0.3604314241625509,1240226
cosmic_1240143,-0.3606470627096278,1240143
cosmic_907298,-0.3607026503570807,907298
cosmic_909251,-0.36136427626308554,909251
cosmic_753595,-0.36142923528260673,753595
cosmic_909748,-0.3614422959432716,909748
cosmic_905989,-0.36156132070250047,905989
cosmic_908482,-0.3615674522498467,908482
cosmic_946368,-0.3617066360641519,946368
cosmic_906999,-0.3619435905461684,906999
cosmic_924240,-0.3619822851380573,924240
cosmic_909726,-0.3620315096163451,909726
cosmic_1240155,-0.36206520946324844,1240155
cosmic_910922,-0.36209077636717374,910922
cosmic_909771,-0.3621034773887591,909771
cosmic_910933,-0.36213318075066747,910933
cosmic_1240157,-0.36227786898770326,1240157
cosmic_1660036,-0.3624566067097925,1660036
cosmic_907065,-0.3625120225488588,907065
cosmic_910784,-0.3633284829129867,910784
cosmic_1503364,-0.3634522530489197,1503364
cosmic_753622,-0.36346524798161006,753622
cosmic_753578,-0.36350404200875025,753578
cosmic_905984,-0.363552453939117,905984
cosmic_1240223,-0.3636704392102983,1240223
cosmic_753541,-0.3637182856557828,753541
cosmic_753540,-0.363734725593645,753540
cosmic_907794,-0.3638939635303051,907794
cosmic_907271,-0.36401274635143216,907271
cosmic_924188,-0.364114407795598,924188
cosmic_908147,-0.3643814734018876,908147
cosmic_907391,-0.36445634187597725,907391
cosmic_946361,-0.36449093996813176,946361
cosmic_1330943,-0.36480244171509885,1330943
cosmic_722066,-0.36505144587305605,722066
cosmic_907322,-0.3650990729063978,907322
cosmic_908124,-0.3653027114688579,908124
cosmic_905967,-0.36531764521799026,905967
cosmic_909701,-0.36533838421219805,909701
cosmic_1479992,-0.36534759459107735,1479992
cosmic_907051,-0.36538347870062626,907051
cosmic_910906,-0.3655927776416528,910906
cosmic_1330987,-0.36569495540160074,1330987
cosmic_924107,-0.3660162147518751,924107
cosmic_1240184,-0.36626655709378686,1240184
cosmic_907269,-0.36629043222520047,907269
cosmic_907275,-0.36663163265697113,907275
cosmic_909770,-0.366649796153122,909770
cosmic_1290798,-0.3666564460984865,1290798
cosmic_906856,-0.3666826193346743,906856
cosmic_1240121,-0.3668037927251237,1240121
cosmic_907313,-0.3668524677349993,907313
cosmic_1290795,-0.36696868900322754,1290795
cosmic_1659819,-0.367153975070314,1659819
cosmic_1240208,-0.36736899863494626,1240208
cosmic_910209,-0.3674119442312281,910209
cosmic_906813,-0.36765258745245166,906813
cosmic_908461,-0.3676700721306467,908461
cosmic_687588,-0.3678960859400826,687588
cosmic_905952,-0.3679344195700665,905952
cosmic_1330983,-0.36813069963735856,1330983
cosmic_908449,-0.3683614058713363,908449
cosmic_1290908,-0.36850160857462777,1290908
cosmic_1331033,-0.36850363490021004,1331033
cosmic_1480371,-0.36857014368640556,1480371
cosmic_906846,-0.36892138648345435,906846
cosmic_909904,-0.36901725610917596,909904
cosmic_1503370,-0.3690694013709833,1503370
cosmic_930083,-0.36937646125710644,930083
cosmic_724866,-0.3695378454670115,724866
cosmic_906801,-0.36958390290568116,906801
cosmic_910399,-0.36979675390489286,910399
cosmic_907311,-0.370147418796908,907311
cosmic_946377,-0.370416895406833,946377
cosmic_907276,-0.3709735328386923,907276
cosmic_905938,-0.3710190997207229,905938
cosmic_924239,-0.37109761668156405,924239
cosmic_909252,-0.37123284870488593,909252
cosmic_909709,-0.3712464811294292,909709
cosmic_925348,-0.371360801488775,925348
cosmic_906823,-0.3718952790485484,906823
cosmic_908444,-0.3720006006303725,908444
cosmic_753612,-0.3720275614735173,753612
cosmic_910903,-0.37211447786578095,910903
cosmic_910951,-0.37216863181844434,910951
cosmic_909774,-0.3721872387678568,909774
cosmic_1298347,-0.37224128903670384,1298347
cosmic_925347,-0.3724020939679849,925347
cosmic_1240202,-0.37247861956266803,1240202
cosmic_907290,-0.37265849988335414,907290
cosmic_1331050,-0.3728931693813178,1331050
cosmic_949094,-0.3729173615444528,949094
cosmic_909773,-0.37312596268333603,909773
cosmic_910943,-0.37312941771365316,910943
cosmic_1240183,-0.3732000288583269,1240183
cosmic_907277,-0.3732100446362496,907277
cosmic_909697,-0.3732907407493424,909697
cosmic_910694,-0.37329522809919374,910694
cosmic_946367,-0.3735086961684262,946367
cosmic_910689,-0.3738988711774956,910689
cosmic_910546,-0.37398789121163944,910546
cosmic_907799,-0.37399260278628005,907799
cosmic_906763,-0.37404540435964795,906763
cosmic_687780,-0.3741263947575505,687780
cosmic_907061,-0.3741820278436479,907061
cosmic_924110,-0.3742204433123013,924110
cosmic_1240222,-0.37433581831333523,1240222
cosmic_1303912,-0.3743642723514869,1303912
cosmic_906836,-0.3744343055882334,906836
cosmic_907787,-0.37448926697876983,907787
cosmic_907280,-0.37450670283417586,907280
cosmic_1298141,-0.3745523902327631,1298141
cosmic_1240170,-0.37500436364795015,1240170
cosmic_1331032,-0.3752756096367279,1331032
cosmic_724869,-0.3752767687858071,724869
cosmic_908143,-0.3757316981481613,908143
cosmic_909753,-0.3760467057043591,909753
cosmic_907175,-0.37642338505559464,907175
cosmic_910544,-0.3765220004075354,910544
cosmic_907176,-0.37656870480209986,907176
cosmic_946373,-0.3765989478272666,946373
cosmic_1290906,-0.3766892766548818,1290906
cosmic_1327773,-0.37671704673098627,1327773
cosmic_907284,-0.37673486948225077,907284
cosmic_906851,-0.37686902392711996,906851
cosmic_1331048,-0.37693326718163983,1331048
cosmic_1290767,-0.3770268874110063,1290767
cosmic_907788,-0.37732167473786093,907788
cosmic_753532,-0.3777844933639645,753532
cosmic_1240124,-0.37791302775037683,1240124
cosmic_907783,-0.3780573245458214,907783
cosmic_905939,-0.3781217505681139,905939
cosmic_1503365,-0.3782295820190945,1503365
cosmic_687814,-0.3783460633649907,687814
cosmic_906872,-0.37845721684131983,906872
cosmic_910944,-0.37847866831970833,910944
cosmic_908136,-0.37856527127507983,908136
cosmic_909260,-0.3786967700561805,909260
cosmic_906831,-0.3787788061603951,906831
cosmic_909702,-0.37902831415316945,909702
cosmic_1503367,-0.3792912919578557,1503367
cosmic_907069,-0.37946035397183187,907069
cosmic_1298353,-0.379494605822381,1298353
cosmic_910947,-0.37955081818853914,910947
cosmic_910545,-0.37960266366156503,910545
cosmic_909750,-0.3798239968260276,909750
cosmic_906842,-0.380046403630999,906842
cosmic_910781,-0.38068820096725947,910781
cosmic_908141,-0.38087654778276026,908141
cosmic_910910,-0.3810089411474964,910910
cosmic_907270,-0.3811662658308803,907270
cosmic_910401,-0.38155135602890444,910401
cosmic_909743,-0.38155736400480655,909743
cosmic_1330991,-0.3820112722741261,1330991
cosmic_1659823,-0.3820548051003442,1659823
cosmic_946358,-0.382104638594615,946358
cosmic_909735,-0.3824733599628315,909735
cosmic_1295740,-0.3831281519750436,1295740
cosmic_1298218,-0.38314456923866996,1298218
cosmic_907274,-0.38316340415154343,907274
cosmic_1331049,-0.3833347595039443,1331049
cosmic_949153,-0.38350210829069503,949153
cosmic_906800,-0.38357561259068096,906800
cosmic_907789,-0.38365021158942064,907789
cosmic_906864,-0.3839031300340999,906864
cosmic_910697,-0.38416874761822,910697
cosmic_1503366,-0.3844080608010643,1503366
cosmic_909749,-0.38450072291974496,909749
cosmic_1240146,-0.3849037980124245,1240146
cosmic_1330947,-0.3850207123316758,1330947
cosmic_949088,-0.3850999264954774,949088
cosmic_910705,-0.385203327655742,910705
cosmic_909905,-0.3855152941667794,909905
cosmic_908446,-0.3856885533591495,908446
cosmic_925343,-0.38581805375591527,925343
cosmic_1331045,-0.38590607209313,1331045
cosmic_905973,-0.38619401130362285,905973
cosmic_1331035,-0.3865339200944902,1331035
cosmic_1330935,-0.3865691755527294,1330935
cosmic_909696,-0.3865867965964797,909696
cosmic_908132,-0.3867135168032657,908132
cosmic_1330995,-0.38693725443264043,1330995
cosmic_909777,-0.38698682535929324,909777
cosmic_909706,-0.38700573488229534,909706
cosmic_907795,-0.3870737898498814,907795
cosmic_910710,-0.3870891347718713,910710
cosmic_908156,-0.3872211893930387,908156
cosmic_905940,-0.38726146482499213,905940
cosmic_906873,-0.3873223994851656,906873
cosmic_1660035,-0.38745710608560946,1660035
cosmic_905958,-0.38781852171079195,905958
cosmic_907056,-0.3878519334485905,907056
cosmic_909736,-0.3879604244477503,909736
cosmic_909738,-0.3879872875438198,909738
cosmic_1330942,-0.38802044535646735,1330942
cosmic_1331034,-0.3893247416073867,1331034
cosmic_917486,-0.38938005772689377,917486
cosmic_908448,-0.3894585747351186,908448
cosmic_1503368,-0.38955642173124283,1503368
cosmic_1323913,-0.3896017307647708,1323913
cosmic_1303897,-0.3897753726940263,1303897
cosmic_1298537,-0.38985284299837447,1298537
cosmic_907300,-0.39045835581349964,907300
cosmic_1240140,-0.3905618474879616,1240140
cosmic_909700,-0.391460818024569,909700
cosmic_1295741,-0.3920472577402434,1295741
cosmic_909742,-0.3922317217346632,909742
cosmic_907272,-0.3931843515784577,907272
cosmic_908142,-0.39336198899292507,908142
cosmic_907043,-0.3936035404505522,907043
cosmic_910702,-0.39375013266743925,910702
cosmic_1674021,-0.39389155949468896,1674021
cosmic_1331038,-0.39433900453656595,1331038
cosmic_1327768,-0.39477641993724905,1327768
cosmic_1240154,-0.39487237834508604,1240154
cosmic_1298351,-0.3952304429441798,1298351
cosmic_1298357,-0.3955158273048311,1298357
cosmic_1303896,-0.3958340151913213,1303896
cosmic_1297449,-0.3965878657215923,1297449
cosmic_909715,-0.3966664441663209,909715
cosmic_910706,-0.39763945713501797,910706
cosmic_906798,-0.39788879100014024,906798
cosmic_906832,-0.39790543610683904,906832
cosmic_1290806,-0.39808791301164176,1290806
cosmic_907279,-0.39839893832077816,907279
cosmic_910700,-0.3985607449749993,910700
cosmic_907278,-0.3986665541658971,907278
cosmic_683665,-0.3989554957211831,683665
cosmic_1331031,-0.39912228163691676,1331031
cosmic_1331036,-0.39941852578930187,1331036
cosmic_907299,-0.39974694937492117,907299
cosmic_907273,-0.4001323844638511,907273
cosmic_1298146,-0.4006783914187985,1298146
cosmic_1240147,-0.40196942573101124,1240147
cosmic_906838,-0.40199880244272657,906838
cosmic_1330984,-0.4024414742748906,1330984
cosmic_1322218,-0.4027296536180979,1322218
cosmic_1298526,-0.4040393690362248,1298526
cosmic_1331037,-0.4041381272109004,1331037
cosmic_910703,-0.4048511928147511,910703
cosmic_1330994,-0.4051574353458313,1330994
cosmic_910861,-0.4054541331497892,910861
cosmic_1297446,-0.40546454937595416,1297446
cosmic_910905,-0.40567513912699826,910905
cosmic_907268,-0.40572498741653906,907268
cosmic_907281,-0.40592942055457304,907281
cosmic_1330933,-0.4060935535664284,1330933
cosmic_908450,-0.407450675043462,908450
cosmic_1298476,-0.4074760641615343,1298476
cosmic_909262,-0.40750341001196955,909262
cosmic_1247871,-0.4079639738304655,1247871
cosmic_1331025,-0.408732112769308,1331025
cosmic_1330982,-0.40887364665806514,1330982
cosmic_906790,-0.4089962607716522,906790
cosmic_753604,-0.4092327628507665,753604
cosmic_910850,-0.41164865869455003,910850
cosmic_908158,-0.41297857076165084,908158
cosmic_1327774,-0.4130898509713467,1327774
cosmic_909785,-0.4156020557581318,909785
cosmic_1240166,-0.4159109592199573,1240166
cosmic_909778,-0.4285277504520482,909778
cosmic_906877,-0.4299499488018768,906877
