,MB009,COSMIC ID
cosmic_908132,-0.46310614462701444,908132
cosmic_687568,-0.46311935172585206,687568
cosmic_687800,-0.46318069820506313,687800
cosmic_909711,-0.46319574446579875,909711
cosmic_906868,-0.46320836436700574,906868
cosmic_908127,-0.4632568618320395,908127
cosmic_909717,-0.4633081709585734,909717
cosmic_908136,-0.46334318285983234,908136
cosmic_1479988,-0.46334660829278784,1479988
cosmic_907286,-0.4634928120505256,907286
cosmic_924238,-0.46375084173907843,924238
cosmic_909739,-0.46378530227740866,909739
cosmic_1330993,-0.4638671826407189,1330993
cosmic_1524414,-0.4638765800513408,1524414
cosmic_687799,-0.46406295365282496,687799
cosmic_907269,-0.4641752673359423,907269
cosmic_908446,-0.4642252414391803,908446
cosmic_1298347,-0.4643075062683259,1298347
cosmic_1298362,-0.46431924732003294,1298362
cosmic_908462,-0.4644077810228563,908462
cosmic_907794,-0.46448146815464986,907794
cosmic_907289,-0.46451161880062664,907289
cosmic_907172,-0.4645230032778442,907172
cosmic_907786,-0.46452836631178007,907786
cosmic_1295740,-0.46453596161739125,1295740
cosmic_1298145,-0.46457450359658997,1298145
cosmic_687780,-0.46458607950922576,687780
cosmic_1240185,-0.46502855035264223,1240185
cosmic_724868,-0.4650388325610089,724868
cosmic_906863,-0.46505432127422314,906863
cosmic_1240121,-0.46510259437023754,1240121
cosmic_753623,-0.46513565415848995,753623
cosmic_1290806,-0.46528850339638206,1290806
cosmic_909715,-0.46540203712808753,909715
cosmic_1240161,-0.4654348743356515,1240161
cosmic_1240186,-0.465478508541979,1240186
cosmic_1290814,-0.4654944328691399,1290814
cosmic_910933,-0.4655515709474037,910933
cosmic_1509073,-0.46569768919639026,1509073
cosmic_907271,-0.46584570421247773,907271
cosmic_1327769,-0.4659649300231381,1327769
cosmic_909905,-0.46597768906217213,909905
cosmic_1480362,-0.4659818715653206,1480362
cosmic_1303912,-0.466072049521617,1303912
cosmic_1290905,-0.4661240608273668,1290905
cosmic_905947,-0.4663119201667692,905947
cosmic_910936,-0.4664530124992266,910936
cosmic_906746,-0.4664750526621642,906746
cosmic_1240179,-0.46675494266198125,1240179
cosmic_1480372,-0.46684842298489077,1480372
cosmic_1330982,-0.4668628165925838,1330982
cosmic_908152,-0.46697333269340546,908152
cosmic_1290768,-0.4670117004873309,1290768
cosmic_908461,-0.4670493045529264,908461
cosmic_907311,-0.4671124998751735,907311
cosmic_1240173,-0.4671404371393687,1240173
cosmic_1331034,-0.4671707678923564,1331034
cosmic_1290798,-0.4673149778678769,1290798
cosmic_910922,-0.4673914202110003,910922
cosmic_908158,-0.46741347797563604,908158
cosmic_1331037,-0.4674647272668873,1331037
cosmic_753574,-0.4675259485333365,753574
cosmic_924239,-0.4675844533504581,924239
cosmic_753579,-0.4676481423503581,753579
cosmic_749712,-0.4676644317657744,749712
cosmic_724879,-0.4676942126002383,724879
cosmic_1298218,-0.46773364233353715,1298218
cosmic_724863,-0.46790265034803225,724863
cosmic_909770,-0.4679177925898169,909770
cosmic_1298348,-0.4681448188216776,1298348
cosmic_906855,-0.46818565812860735,906855
cosmic_909713,-0.4682401769940377,909713
cosmic_949153,-0.46831599594606543,949153
cosmic_1240147,-0.4683782035076311,1240147
cosmic_908128,-0.4684260412528792,908128
cosmic_1322218,-0.46848572516284426,1322218
cosmic_906801,-0.46858273670990197,906801
cosmic_1298219,-0.468584205686169,1298219
cosmic_905968,-0.4685898812610337,905968
cosmic_907061,-0.4686205340066771,907061
cosmic_1290906,-0.4688273383009764,1290906
cosmic_910554,-0.4689578442010634,910554
cosmic_753595,-0.46896513629996994,753595
cosmic_724834,-0.4689984922907676,724834
cosmic_909728,-0.46900720283358,909728
cosmic_906821,-0.46902967598961887,906821
cosmic_1299062,-0.46908465703064106,1299062
cosmic_753612,-0.46911908085239173,753612
cosmic_1240207,-0.46912849272702056,1240207
cosmic_909755,-0.46921315762924803,909755
cosmic_1298355,-0.46940266757079624,1298355
cosmic_906828,-0.4694484461393482,906828
cosmic_907284,-0.4696161146390021,907284
cosmic_905984,-0.46966645294948506,905984
cosmic_1290908,-0.46969594502378825,1290908
cosmic_906791,-0.4697897395962789,906791
cosmic_910779,-0.46990314937242356,910779
cosmic_908460,-0.4699579432192394,908460
cosmic_1240208,-0.4699682167353628,1240208
cosmic_905937,-0.4700938185512871,905937
cosmic_687586,-0.47011674061651576,687586
cosmic_906790,-0.47012510357990295,906790
cosmic_907043,-0.47024979231510444,907043
cosmic_908450,-0.4702542712293807,908450
cosmic_905950,-0.47025765589548885,905950
cosmic_924188,-0.4702916571414982,924188
cosmic_946356,-0.4703160805565633,946356
cosmic_909704,-0.4703170038276929,909704
cosmic_907048,-0.47047132795776225,907048
cosmic_924244,-0.470604781484916,924244
cosmic_687562,-0.4706275467462949,687562
cosmic_907064,-0.4706662497425172,907064
cosmic_1479993,-0.47069392329640525,1479993
cosmic_924102,-0.4708421060323892,924102
cosmic_1240156,-0.4708679440651327,1240156
cosmic_724869,-0.47097433206617373,724869
cosmic_753584,-0.4710084808532252,753584
cosmic_905970,-0.47106550798443836,905970
cosmic_910697,-0.47127790422734556,910697
cosmic_687807,-0.4713206414421118,687807
cosmic_1297446,-0.4714128058876775,1297446
cosmic_1240219,-0.4714217421565144,1240219
cosmic_1330948,-0.4715746808839392,1330948
cosmic_908452,-0.47163505646523923,908452
cosmic_946368,-0.47165359778096944,946368
cosmic_924107,-0.47172350363185517,924107
cosmic_909700,-0.4717947787762213,909700
cosmic_907057,-0.4719086126263796,907057
cosmic_687596,-0.4719644834987822,687596
cosmic_1247873,-0.47197072669119977,1247873
cosmic_906872,-0.4719966484097484,906872
cosmic_753548,-0.4721016052597957,753548
cosmic_1240218,-0.47213142085675547,1240218
cosmic_907046,-0.4721994241006279,907046
cosmic_905957,-0.4722243977029064,905957
cosmic_749717,-0.47225352821640915,749717
cosmic_909720,-0.47240998076277585,909720
cosmic_1298365,-0.4726052051691451,1298365
cosmic_946377,-0.47260741336353895,946377
cosmic_906862,-0.47267886210147925,906862
cosmic_907792,-0.47279165188835925,907792
cosmic_907291,-0.47285370662569437,907291
cosmic_1240150,-0.4728746279239815,1240150
cosmic_910948,-0.4729276941700271,910948
cosmic_753583,-0.4730010841632589,753583
cosmic_909743,-0.4730107448508246,909743
cosmic_910903,-0.473010895823138,910903
cosmic_1298226,-0.4730452469500517,1298226
cosmic_1240223,-0.4731332408111161,1240223
cosmic_909729,-0.4732819291969302,909729
cosmic_905978,-0.47328415952406594,905978
cosmic_1240140,-0.47337905565742977,1240140
cosmic_909699,-0.47341714509640676,909699
cosmic_905935,-0.47365084944293084,905935
cosmic_1299050,-0.47365806517440806,1299050
cosmic_909751,-0.47385607915807226,909751
cosmic_1240196,-0.47385972310563146,1240196
cosmic_908449,-0.47392222961040714,908449
cosmic_1290812,-0.4742842787876306,1290812
cosmic_910548,-0.47446783340683485,910548
cosmic_905945,-0.47452633514025894,905945
cosmic_909746,-0.4745359826837331,909746
cosmic_908123,-0.47462990304994124,908123
cosmic_907278,-0.4748411898133466,907278
cosmic_1509074,-0.47485968794826033,1509074
cosmic_906837,-0.4749004506751174,906837
cosmic_946361,-0.47514993128520777,946361
cosmic_910907,-0.47518540769240314,910907
cosmic_907069,-0.47519222476597606,907069
cosmic_910710,-0.47535896468396294,910710
cosmic_1330935,-0.4753669610180643,1330935
cosmic_910927,-0.47542772204359474,910927
cosmic_907065,-0.47550627234596693,907065
cosmic_687829,-0.47564393321787807,687829
cosmic_906763,-0.47564786691606015,906763
cosmic_1330983,-0.4757579516785464,1330983
cosmic_1240215,-0.4758381494055915,1240215
cosmic_906856,-0.4758421727247934,906856
cosmic_1330942,-0.4760151824588122,1330942
cosmic_910947,-0.4760546959245145,910947
cosmic_1479995,-0.47619308011084344,1479995
cosmic_753585,-0.476219356558808,753585
cosmic_753533,-0.4763396732918754,753533
cosmic_1290724,-0.47659762203215383,1290724
cosmic_1330991,-0.47674374042006595,1330991
cosmic_909732,-0.4769016855492118,909732
cosmic_909706,-0.47694397953595896,909706
cosmic_911905,-0.4771148462822298,911905
cosmic_910935,-0.47712726390378246,910935
cosmic_908448,-0.477485996667545,908448
cosmic_930082,-0.47774302990278666,930082
cosmic_753570,-0.47777703222801765,753570
cosmic_1240220,-0.47779979380024984,1240220
cosmic_905949,-0.4780063423474095,905949
cosmic_907270,-0.4780106651841356,907270
cosmic_1240123,-0.47807899391290565,1240123
cosmic_910698,-0.4783265470495833,910698
cosmic_1290813,-0.4783269768309072,1290813
cosmic_909784,-0.4783464165479028,909784
cosmic_1240144,-0.4783655206527704,1240144
cosmic_930297,-0.47839886541809457,930297
cosmic_1503365,-0.4784641384100394,1503365
cosmic_1524415,-0.47851225468795777,1524415
cosmic_1240198,-0.4785589474478189,1240198
cosmic_907317,-0.4785617899975866,907317
cosmic_909250,-0.4785904362157523,909250
cosmic_1240202,-0.4786720880241342,1240202
cosmic_907321,-0.47870114850191786,907321
cosmic_946369,-0.4787301283976633,946369
cosmic_1240157,-0.47881918511781535,1240157
cosmic_910688,-0.4789156332127198,910688
cosmic_906852,-0.47904993028118875,906852
cosmic_1240143,-0.4791560446447651,1240143
cosmic_906798,-0.4793506153880501,906798
cosmic_753532,-0.4795447928052491,753532
cosmic_1524419,-0.47969565330183145,1524419
cosmic_909696,-0.47995112068839296,909696
cosmic_907041,-0.4800160872322684,907041
cosmic_1240166,-0.48002191846375825,1240166
cosmic_909750,-0.4800996642089846,909750
cosmic_1298169,-0.48038465978470857,1298169
cosmic_753578,-0.48039192962215527,753578
cosmic_906873,-0.4804097652885231,906873
cosmic_907045,-0.4804264471386876,907045
cosmic_1240154,-0.48091741074064803,1240154
cosmic_946359,-0.48092967178148527,946359
cosmic_906805,-0.4810315087432679,906805
cosmic_906861,-0.4812708582277567,906861
cosmic_753566,-0.48140186968645166,753566
cosmic_907071,-0.4815748375445244,907071
cosmic_1298157,-0.48168118863532394,1298157
cosmic_687821,-0.48169228207772735,687821
cosmic_1299064,-0.48191615670514687,1299064
cosmic_909778,-0.4820842093360325,909778
cosmic_905969,-0.482262632437364,905969
cosmic_1298476,-0.4822695645618837,1298476
cosmic_1479992,-0.48234204712996637,1479992
cosmic_910850,-0.48295600239736336,910850
cosmic_910915,-0.48295757928717853,910915
cosmic_1299051,-0.48297152125229076,1299051
cosmic_909712,-0.4829975442538067,909712
cosmic_905963,-0.4830245997859407,905963
cosmic_906869,-0.48320948124016555,906869
cosmic_1674021,-0.4832200625848954,1674021
cosmic_1240146,-0.48332143167648844,1240146
cosmic_946382,-0.48336889419124046,946382
cosmic_908445,-0.48353449883114125,908445
cosmic_909781,-0.4838681382916129,909781
cosmic_908139,-0.48390956688731773,908139
cosmic_910781,-0.4839441992958871,910781
cosmic_910924,-0.483959899850304,910924
cosmic_1298352,-0.48417771841408325,1298352
cosmic_753622,-0.48422943328122,753622
cosmic_905973,-0.48442710242226256,905973
cosmic_906871,-0.484435276405149,906871
cosmic_910079,-0.4846140670555291,910079
cosmic_753535,-0.48472770048475905,753535
cosmic_910943,-0.4847970666926701,910943
cosmic_1240136,-0.4850364013031262,1240136
cosmic_1240138,-0.48506241891842616,1240138
cosmic_909753,-0.48517851822817426,909753
cosmic_925346,-0.4856605425509249,925346
cosmic_1330947,-0.485764789326022,1330947
cosmic_753558,-0.48583746118598825,753558
cosmic_687457,-0.48596936446654987,687457
cosmic_925343,-0.4862046344639238,925343
cosmic_907268,-0.4862386022126419,907268
cosmic_1524416,-0.4864676846568926,1524416
cosmic_1659823,-0.48675462029700894,1659823
cosmic_753575,-0.48676238830779833,753575
cosmic_907066,-0.4871617072586564,907066
cosmic_1503369,-0.48723096135149047,1503369
cosmic_909904,-0.48741963302737096,909904
cosmic_906826,-0.4875079258688312,906826
cosmic_906813,-0.48760864581104374,906813
cosmic_909735,-0.4878318971570907,909735
cosmic_998189,-0.48794428355035085,998189
cosmic_688121,-0.48803091832063955,688121
cosmic_910952,-0.4884760074794217,910952
cosmic_910784,-0.4888178328413457,910784
cosmic_906864,-0.48903329291839365,906864
cosmic_909754,-0.48905676947220844,909754
cosmic_1240151,-0.489140555791608,1240151
cosmic_1240226,-0.4894475433954515,1240226
cosmic_908470,-0.4896245876212553,908470
cosmic_949094,-0.4896618435262473,949094
cosmic_909749,-0.4896893326263459,909749
cosmic_1298216,-0.49014486043185446,1298216
cosmic_1240162,-0.4902097432585597,1240162
cosmic_687455,-0.490274931526257,687455
cosmic_687812,-0.4906831278133043,687812
cosmic_905979,-0.49095906950073814,905979
cosmic_908145,-0.49113853050487805,908145
cosmic_1240132,-0.49121808313030696,1240132
cosmic_1479991,-0.4913507556745743,1479991
cosmic_1298357,-0.492567373491704,1298357
cosmic_1240187,-0.49273218319127116,1240187
cosmic_1240145,-0.4929879157950368,1240145
cosmic_753540,-0.4930783084178617,753540
cosmic_1290725,-0.4941781921129184,1290725
cosmic_906853,-0.49420549273474124,906853
cosmic_946373,-0.4949647462022131,946373
cosmic_905981,-0.49523315812931024,905981
cosmic_946367,-0.49556620015845354,946367
cosmic_753552,-0.4956805326035917,753552
cosmic_909745,-0.4958463599568466,909745
cosmic_910689,-0.49595388609892305,910689
cosmic_722045,-0.496012237306678,722045
cosmic_753592,-0.4962797957089567,753592
cosmic_906835,-0.4965868243891592,906835
cosmic_905980,-0.49704373878094116,905980
cosmic_1290808,-0.4971640649890448,1290808
cosmic_910700,-0.497490970245102,910700
cosmic_1298526,-0.4976090708958202,1298526
cosmic_1298537,-0.49813827650746983,1298537
cosmic_1240222,-0.499213424311919,1240222
cosmic_1298151,-0.5000961656073342,1298151
cosmic_1240139,-0.5001433977836819,1240139
cosmic_1240159,-0.5008424451525033,1240159
cosmic_1524418,-0.5009558304266429,1524418
cosmic_906817,-0.5020327340812877,906817
cosmic_908156,-0.5020955660597487,908156
cosmic_907285,-0.5021465492183602,907285
cosmic_1480371,-0.5026710460446162,1480371
cosmic_907279,-0.5028243000176139,907279
cosmic_1240184,-0.5028599277422076,1240184
cosmic_749714,-0.503549832869166,749714
cosmic_1240135,-0.5051821085465686,1240135
cosmic_908465,-0.5052158386037413,908465
cosmic_1298141,-0.5065365821351692,1298141
cosmic_907051,-0.5071140105065003,907051
cosmic_724866,-0.5077564501770019,724866
cosmic_1298168,-0.5118873338890856,1298168
cosmic_909738,-0.5245638724554238,909738
