,RCMB24
ZR7530,0.04445811029491459
NCO2,0.04391370400033124
SNU16,0.04388079306368552
MJ,0.04386150029469127
SQ1,0.04380018993783602
OVCAR4,0.04346254157170507
KURAMOCHI,0.043461663970087765
NCIH650,0.04280398025749032
G401,0.042750426466441956
CCK81,0.04265846518831286
KYSE520,0.04207687287583492
RT4,0.042048197857260765
639V,0.04148391782143155
SNU387,0.041059994692290214
U118MG,0.040409024891340996
KMBC2,0.04033295708356984
HEC1B,0.04010972685189953
EM2,0.040011687424017894
PLCPRF5,0.03999354047298121
HCC827,0.039844969951724825
HS578T,0.039326392887439936
CAPAN2,0.0388393880631579
RPMI7951,0.038010650788345667
OV90,0.037913170622253745
AN3CA,0.037721609145923624
NCIN87,0.03765768819357248
PANC0403,0.037139394072625696
NCIH1373,0.037098245286790905
HEC251,0.03702147689724291
NCIH1648,0.03664779402352182
SNU1,0.036582820230346355
KYSE510,0.036073380402273154
HCC2935,0.03595443207734402
BXPC3,0.035863428987498565
A2058,0.03523130287583453
SNU449,0.035072660450879596
U937,0.03502396687078935
SIGM5,0.03499054021698638
PATU8902,0.03488322617863562
JHUEM2,0.034769078936225134
KO52,0.034704032564588115
HCC70,0.03407231122167788
ONS76,0.03365072025259398
RKO,0.03326694432839448
BL41,0.03317526374424889
BT20,0.03315427147385772
SKBR3,0.03226748901804197
MCF7,0.03210970264731344
KYSE150,0.03160444612165382
PC14,0.031457049055048564
AU565,0.031190080146040872
RT112,0.03049859013879339
BDCM,0.03032178579699786
HSC2,0.029905791108678494
HCC56,0.029743962736799197
NCIH3255,0.02926773471160418
HUPT3,0.028744788504107284
MEC1,0.028369212272740613
MOLT16,0.028293480811923528
KHM1B,0.028187391408515693
HEC59,0.02797886464603909
KCL22,0.02794009132257809
JHH2,0.027853175520804106
HEC265,0.02771876875643811
P3HR1,0.027043509715157447
CORL23,0.026762533017813537
NCIH2087,0.02674238910959062
HEC1A,0.026230115309344652
EFO21,0.025403792317091528
NCIH358,0.025302564215180158
NCIH1339,0.024899324039608563
OCUM1,0.0241227726969033
HEP3B217,0.02372794654736786
SUPM2,0.02304943946118538
COLO678,0.02288037234102896
AMO1,0.022535688292900268
PK59,0.02208366221137173
TOLEDO,0.021883344715387703
GCIY,0.02181020748161354
HS766T,0.021130205990014417
PFEIFFER,0.020852492403921404
DOHH2,0.020391467222376933
MEG01,0.019361799925376573
OE33,0.018594214153812783
L363,0.018280763497474442
SW620,0.018193421688502603
RAJI,0.017915546994838147
KE97,0.017904242947169562
KYM1,0.017863373424466235
KMM1,0.017759683753708316
NCIH1975,0.017693880721657198
P12ICHIKAWA,0.01755886158776807
EFM19,0.017130810537941778
T84,0.016287916917544613
HUH1,0.015234974405181574
HEC151,0.015150368617125884
KARPAS422,0.014748374326239606
OCIAML5,0.01467973593948454
HT29,0.014276821532221198
PANC0203,0.014015757498078011
HDQP1,0.013976264659881167
G402,0.013839549279299408
MORCPR,0.013648469433006821
HEC6,0.01350821459838621
SKCO1,0.01325078881705343
MONOMAC1,0.01321069861635373
KARPAS299,0.012767538092942987
KMS12BM,0.011483262294949621
KYSE30,0.011419849153974218
HH,0.011024307707756947
IM95,0.010997344323235554
ALLSIL,0.010636536891315862
KU812,0.010560681043787764
JVM3,0.010441655155948701
SH10TC,0.010132006734780279
HUT78,0.009174636662527321
P31FUJ,0.008932386449450337
OCIAML2,0.008797889723117123
CI1,0.008522924441214535
HT,0.008377575978346109
TE15,0.008012067211108392
T47D,0.007047976350425882
JM1,0.0059201786745333934
SCC9,0.0030904801752501187
DV90,0.0025437900602011945
HT1197,0.0024162491651105902
TEN,0.0022708338386462136
KE39,0.001595356712999413
JHH4,0.0010161138263344424
KG1,0.00038287401957046304
PK1,-0.0010647784017882328
