,MED1712
TOV112D,0.12017866362048184
SW1353,0.12002555363322351
KMRC1,0.11979372837331277
HS688AT,0.11940348992345454
BICR16,0.118995252094083
SNU119,0.11892623894963465
MSTO211H,0.11888617118582402
CADOES1,0.11864832656020884
NCIH2170,0.11799736668458428
SNU182,0.11798131104195646
SW1573,0.11771962519150463
WM2664,0.11716718845733183
UMUC1,0.11633950949388887
CCFSTTG1,0.1162379446925135
A172,0.11613197899875681
KMRC2,0.11577508417265638
MPP89,0.11564147012115125
SNU489,0.11505552833002705
SF126,0.11495154766811029
PECAPJ34CLONEC12,0.11493685807749167
RH18,0.11466073717830365
SNU423,0.1143904329935137
VCAP,0.11390786123952892
JMSU1,0.11375726401453164
HS683,0.11339900657065043
HS822T,0.11275462837953765
RH30,0.11249607737682508
CAL120,0.11197129353613612
SNU475,0.11178828559166845
NCIH661,0.11151048122803445
BT549,0.11115989800139854
8305C,0.11070398566245461
COV644,0.11056971649334578
YD10B,0.11030831153666398
HS940T,0.11008554596620247
G361,0.10987318057183375
HCC1833,0.10975693870426582
BC3C,0.10956720695775433
FUOV1,0.10925060031289505
TUHR10TKB,0.10905990152509629
HS839T,0.10887480966250727
A549,0.10830524999903302
OAW42,0.10819427757409063
KG1C,0.10814792705128277
SAOS2,0.10791138280585894
YD38,0.1078230557919992
SBC5,0.10759100718946585
NCIH522,0.10743798827568406
VMCUB1,0.10701726669281096
U87MG,0.10688109545755638
SNU1214,0.10661167108643274
HSC3,0.1064814875448302
SKHEP1,0.10639248717859506
HUH28,0.10625954170439836
NCIH1755,0.10615564424695847
HS888T,0.1059386192992844
HCT116,0.10582473586874167
JIMT1,0.10563970502531181
WM88,0.10560795891177113
SNU81,0.10542054479842382
SNU738,0.10533025022633555
COV434,0.10522449458689584
786O,0.10517890483858362
SCC25,0.1045051842091634
NCIH727,0.10306431485354217
NCIH747,0.10281717127245285
EFE184,0.10237219813867973
ML1,0.10224823607507783
SW48,0.10178504762537137
T98G,0.1017101636832378
MFE319,0.10163860767602544
BICR6,0.10140999748109061
A253,0.10113851378225008
ECC12,0.10113421060614865
SKNAS,0.10068912805769585
DETROIT562,0.10044363627032858
SKMEL24,0.10017037157560407
MKN1,0.10005307986777824
HCC2279,0.10005105973497148
KNS60,0.09991637454207418
SNB75,0.099786941055831
HCC1395,0.09971828209786264
SKNMC,0.09962168076560772
KYSE180,0.09938625360383596
RD,0.09936616523888425
LU99,0.09924388549443694
NCIH1650,0.09895715530061226
RH41,0.09894185514734066
KYSE70,0.09879390434882415
647V,0.09876696078897515
TE6,0.09871454903809097
NCIH23,0.0986637038781507
WM115,0.09864324263866188
CALU1,0.09846269842776358
A673,0.09833058256665163
HCC1438,0.09824525531289899
VMRCRCZ,0.09811930472357501
MKN45,0.09802196646876572
MG63,0.097659310183465
NMCG1,0.09763804980810095
NCIH841,0.09738982382188988
8505C,0.09727893437955479
NCIH520,0.09698082670600901
MHHES1,0.09691379515650586
HELA,0.09676209706529848
SKOV3,0.09627890668938835
HUCCT1,0.09582906932178815
PANC0327,0.09551915643432052
MIAPACA2,0.0954482910995394
JHUEM3,0.09491254603887517
KURAMOCHI,0.09456570252015006
MELJUSO,0.0945145252795516
HS729,0.09443093177368257
SF539,0.09430122674446688
SKNFI,0.09410904134982848
HOS,0.09350476892854062
KMRC3,0.09339903793527989
OAW28,0.09305875692860378
IPC298,0.09261396393154268
LN18,0.09224367926192602
HS934T,0.09223066136041842
NCIH460,0.09213489783347222
HCC1569,0.09182635899693138
SNU626,0.09176193901443859
HCC1143,0.0913332891957039
HS852T,0.09114471909054492
WM983B,0.0909211966624288
A204,0.09079934068962726
KNS81,0.09075077935196252
KP4,0.09073075594730581
PC3,0.0904511233177174
NCIH1666,0.0901760514201805
HCC38,0.08994062272819835
KYSE410,0.0893314446972036
EKVX,0.08889358041847285
SKMES1,0.08854345689924543
RKN,0.08851809148973254
SW1990,0.0882373205632519
BT474,0.08812104978222028
NCIH1693,0.08804841406624979
JHUEM7,0.08802004008528923
BICR31,0.0875554603707676
IGR39,0.08746556747929175
SNU216,0.0872635658884319
SNU46,0.0872094383337419
SNU387,0.08709697418236462
COLO741,0.08701496207695406
CAS1,0.08695526734622976
RMGI,0.08648338628218774
FADU,0.0864077692834254
UACC257,0.08635266412603138
ONCODG1,0.08591413543152737
HCC15,0.08537224806674107
CAKI1,0.08528730434322582
TUHR14TKB,0.08527487962737451
TE11,0.08505474469775173
NCIH322,0.08502722324965398
SNU1105,0.08462611802463037
M059K,0.08462609727367676
FTC238,0.08453814064374816
PECAPJ49,0.08452858723860376
MKN7,0.08449829962296546
769P,0.08420375043987334
HCC1588,0.08414078495548696
NCIH647,0.08411379974126323
HCC44,0.08408710034685897
TM31,0.08390379955981339
KPNYN,0.08371113071810612
RCC10RGB,0.08360373638533902
HCC1171,0.08352437143769098
SKMEL5,0.0828948929023762
SW1710,0.08277660698335497
HS746T,0.0824157760274571
NCIH211,0.08236069425646536
ISHIKAWAHERAKLIO02ER,0.08222945598610411
42MGBA,0.08214760916329915
SKMEL28,0.08199605968642386
SW1116,0.08141685987593743
OVTOKO,0.08134583854534418
KALS1,0.08131612632615833
SNU668,0.08106405003554958
253J,0.08079382304186515
SNUC4,0.08078960089530919
A2780,0.08076234160914114
UMUC3,0.08075712006454906
NCIH2122,0.08041473949851663
NCIH1568,0.08041196743810587
OVCAR4,0.08015067458579923
HMCB,0.08005897347217979
SNU1272,0.08005434332869935
C32,0.07983353093675201
SW1783,0.07976464517476009
GB1,0.07965828734342781
NCIH1581,0.07949348296073308
NCIH1703,0.07946410077814739
OVSAHO,0.0794070562211583
YD8,0.07918465159826302
CAKI2,0.07898324178680671
SNU8,0.07871716386693003
NCIH2023,0.07871323828687872
SNU201,0.07847049943229044
RERFLCMS,0.07809568842883412
LN229,0.07757582477181599
NCIH2291,0.07745591543635805
8MGBA,0.0772088883712255
NCIH1395,0.0768766786197167
HS936T,0.07681763090520252
HMC18,0.07676730382633706
NCIH2452,0.07633519679247083
HCT15,0.07616153088038358
LUDLU1,0.07587673883972307
EFM192A,0.07560607919241526
COV318,0.0754407830955225
LI7,0.07536258236927244
COLO829,0.07524482871815365
NCIH1869,0.07470253286784281
EN,0.07423326329375177
BICR56,0.07408047272553785
JHOM1,0.07374893154923554
HDMYZ,0.07342451463816338
LMSU,0.07336920247741997
MESSA,0.07302721876128154
A498,0.0729094324654757
OC314,0.07279304273781857
MELHO,0.07267569625750529
SNU899,0.07263558609564343
CFPAC1,0.07257938511310946
YAPC,0.07249870613072931
SKNDZ,0.07241605785445805
ECGI10,0.07235741720916598
HS944T,0.07229582710608955
HS895T,0.07213733803265454
T24,0.0717067864288987
HT144,0.0715140599679044
NCIH2172,0.07088778336431875
RL952,0.07065611415787587
CW2,0.07053330311456199
SNU1077,0.07013699993258672
MEWO,0.06962322033727031
RERFLCAI,0.06955086125669108
JHOC5,0.06946622957015149
GCT,0.06926599534884671
NCIH1734,0.06920860747085962
OV56,0.0691099510339502
SKLU1,0.0689689575859147
ECC10,0.0681372019434363
HCC1806,0.06770745586639912
MDAMB157,0.0674727192306445
LOXIMVI,0.06736927994665627
NCIH226,0.0673212916980663
HOP62,0.06706723078892603
CAMA1,0.06699320388571674
ACCMESO1,0.06680897262590507
KNS42,0.06666310014008528
OVK18,0.06663825100457782
COLO800,0.06661215726254506
HUPT4,0.06649094697822712
NCIH2405,0.06617055459934854
NCIH1563,0.06586485975062062
TE9,0.06532860414737322
CAL851,0.06522357722306925
HCC4006,0.06486954782755971
YKG1,0.06485660371936539
MDAMB468,0.06480477242805403
MDAMB231,0.0644868921693042
UACC62,0.06404573553000449
HSC4,0.06325714467416134
MCAS,0.06283178316707518
K029AX,0.06255208559020922
SW1417,0.06217129344940236
RT112,0.062063657859637904
SNU466,0.06192203105569092
LXF289,0.061817911921498644
BXPC3,0.06171458119162592
SNU478,0.061689110525809096
TE1,0.06166788865104362
A2058,0.06163616981730142
BCPAP,0.06135206896991704
PATU8988T,0.0612409320840058
GSS,0.06117416656361845
SNUC5,0.06094599846868782
HT1080,0.06078028345969431
SCABER,0.0607407030006821
TE617T,0.06070325466537423
IGR1,0.06059226666534883
CAL12T,0.060226161255309746
KU1919,0.06020120887253531
HCC1195,0.06016435570586335
NCIH2030,0.05988121327171512
CORL105,0.05982484611324015
NCIH2085,0.05949420367216618
MOLP8,0.059481580942762555
A101D,0.05869000513989813
JURKAT,0.05855389142621994
ONS76,0.0585010931357958
SNU449,0.058444452387900254
KYSE520,0.058428896143213595
PATU8988S,0.05840508056561217
HLF,0.05823125803479796
IGROV1,0.05816199330918049
GMS10,0.05778787569211548
SF295,0.05778565381663005
TCCSUP,0.05734142442211181
BFTC905,0.057070458325076706
HS294T,0.0568621078426857
GAMG,0.05675206400167762
OVISE,0.056741622087016164
ASPC1,0.05673362520854923
AM38,0.05659540864295753
CAL62,0.05654817685341219
CALU3,0.056416390337697006
GI1,0.05622604353222913
SW1271,0.05621729664574993
BICR22,0.05606137565780407
JHUEM2,0.0558084484114811
SKMEL30,0.05566971156937936
CAL54,0.05564181503557945
C2BBE1,0.055271345344888485
LCLC103H,0.055254691923598324
CALU6,0.05499432655788032
MDAMB453,0.054788130147360836
SNU886,0.05412631773463662
PECAPJ41CLONED2,0.05409989449090026
253JBV,0.054076558781983274
RPMI7951,0.053816291444362244
NCIH1573,0.05380196546436803
NCIH1793,0.053250093759404336
2313287,0.05319918970832933
CAL29,0.0530296804306991
SNU1066,0.0526168289584906
MKN74,0.05246674860421713
FU97,0.052088833586437504
SNU1076,0.05204511895125349
RERFLCAD2,0.05200482923740135
NCIH1623,0.05191708792274448
SKUT1,0.05181166346795786
NCIH2228,0.05181142110553696
KMRC20,0.05169417354850231
NCIH28,0.05152691047152774
AGS,0.051352392571050266
PANC1005,0.05125600345651663
SNU410,0.05119546975263772
A375,0.0511652873359924
CAL51,0.049236889927659476
HT55,0.048715750975382666
SNU1041,0.04860380271429582
CMLT1,0.048447902008922926
ZR7530,0.048359580664298595
BFTC909,0.04814687838540944
TYKNU,0.04783057981482794
SU8686,0.04721655779977535
NCIH1373,0.04684480281488365
SNU61,0.046388086082215396
BHY,0.04614332765113949
HCC1500,0.04612899287584948
HS766T,0.04580141562078303
OV90,0.04571206918510921
PANC0813,0.04566679425922538
SKMEL31,0.045335005389127415
PANC0504,0.04517083846699786
L33,0.044430282343435115
HCC202,0.044427533909083355
CAPAN2,0.04439903293105992
HCC827,0.04406153283047252
NCIH1355,0.04402014485754327
KYSE510,0.043549636397176336
DANG,0.043189453005319775
LS411N,0.04259036670453486
U251MG,0.04234597027718353
SCC4,0.0421490885004292
EFO27,0.042108580473108975
PATU8902,0.04189387206708288
PSN1,0.041512548083371396
G401,0.041338030377191116
HS578T,0.04132189564939428
HEC251,0.04126151028209444
TOV21G,0.04122621430141812
NCIH508,0.04122598363744225
HDQP1,0.04101776273527152
KP2,0.040970533366453614
SNUC2A,0.04075915145348966
HSC2,0.040757133428691486
NUGC3,0.04065078109387305
PK45H,0.04045566341130626
SNGM,0.04045230514634409
SKLMS1,0.040347242548338186
SH4,0.03984764706209994
639V,0.03962671192837337
HCC366,0.03959793042419058
HOP92,0.0394859252473247
LOUNH91,0.03858870848825044
BT20,0.03849726602716202
IALM,0.03829520859800698
CAPAN1,0.03801782167655352
EBC1,0.03783812962653448
U118MG,0.03747953229186744
HEPG2,0.036984015729209965
NCIH650,0.035999415610435674
SNU213,0.035716932017327445
SNU869,0.03571247309308172
RT4,0.03567739203568576
WM1799,0.03565311149935081
LOVO,0.03550236685225836
JHH2,0.03503524294468261
HT115,0.0349867472319738
SNU840,0.034857709043898746
HPAFII,0.03381372763265521
HEC1A,0.03374467873301283
JHH1,0.03363098659313599
PANC0203,0.03357055363087119
COLO678,0.03148506960507404
RERFLCAD1,0.03142489049303727
SNU245,0.03139037248644677
HUPT3,0.031244557360098225
NCIH2009,0.0311129632392906
HPAC,0.031075796115021377
MFE296,0.031023712517470683
HEL,0.030710325353562627
HEC50B,0.030479268332475044
PECAPJ15,0.03029042824276722
MALME3M,0.030143966021284236
NCIH2110,0.02969263335751221
KPL1,0.029270962852611014
KYSE150,0.028470488253844704
LCLC97TM1,0.028192182327599402
PLCPRF5,0.02565605730598731
PC14,0.0253760557963033
NCIH358,0.025137944668373723
CCK81,0.02508827639334119
HT29,0.025074436746895745
KMH2,0.025006908819426892
KMBC2,0.024942107871710514
AU565,0.023811218864893867
CL34,0.023174558555570532
SKBR3,0.023084839082056798
SNU761,0.02288927738099027
PANC0403,0.022783920350500465
HEC1B,0.022228528757824745
TE5,0.02209813919472953
KP3,0.021738260979314146
G402,0.020966647308514306
HCC1428,0.02088831637039767
NCIH2087,0.020600085730243325
LS180,0.020524132306373524
HT1197,0.020046140901879998
PANC1,0.01998238267184205
HEP3B217,0.019848752661788472
KASUMI2,0.019825302347283247
DV90,0.01804251207306137
AN3CA,0.017951891565058924
SNU719,0.017860533500054728
SKCO1,0.017673550601856026
HCC56,0.01725751018449203
OUMS23,0.01724949953136457
HEC265,0.017050923973037924
OSRC2,0.016721681592550414
MORCPR,0.016571195516675897
HCC1419,0.016318817113355023
CJM,0.01615350782231747
KYSE30,0.014724562525096204
SCC9,0.014702936928120598
NCIH1339,0.014521215080716411
PK1,0.013992294340104598
HEC6,0.013949043741165311
NCIH2126,0.013824730633431963
EFO21,0.01346961306849308
HEC59,0.013342486803219488
HCC2108,0.013327917987511536
BHT101,0.013186025758555937
KCL22,0.013103987935787117
SNU1033,0.011607415671395643
T47D,0.011375615133843957
DLD1,0.01092659515272191
OCUM1,0.010156457272036071
LNCAPCLONEFGC,0.009943002753941837
SNU407,0.00959676354355608
CAL33,0.009480207485387904
IM95,0.00926471929449401
KYSE140,0.008955157740375502
HCC1937,0.008863477723496091
SNU1079,0.008764433644926078
KYM1,0.008614012119959819
SH10TC,0.008288692565824773
SW948,0.008141083365436058
TE15,0.007839461489229801
SNU601,0.007773284332383367
HUH1,0.007029254184664809
COLO201,0.006787145790516335
HCC2935,0.006590523376116962
NCIH1838,0.006221306752273914
ALLSIL,0.006063191230668551
LS123,0.005842198067691186
KM12,0.0050924121007563045
NCIH2342,0.004870642552777039
COLO680N,0.004678496542008794
GSU,0.004545173335575767
JHH5,0.004523849257587349
SNU308,0.004241470283212232
HCC78,0.003234195292578717
SQ1,0.0030480736058820994
HUH6,0.0029941157868369987
MCF7,0.002001637603982358
T84,0.0018693196513721766
RKO,0.0006304914052117775
OE33,0.00041183598064055725
NCIH1435,0.00027186899142398277
SNU1196,-0.00019124259304471874
JHH4,-0.00027804532088060387
LAMA84,-0.0007213295298085507
LS1034,-0.0009596288601687422
MDAMB415,-0.0010864362312363732
NCIH1944,-0.0016159478823653303
CL11,-0.002952849247617543
PK59,-0.004265321858458551
JVM2,-0.005413596844074131
OE19,-0.006200803160672105
NB1,-0.007067653728383959
NCIH838,-0.007111434422302959
MDAMB435S,-0.007823653270712732
HT1376,-0.00961821098567159
LS513,-0.00975592559092278
HS611T,-0.015661190316445577
HEC151,-0.01638771777985173
KE39,-0.017048709176023677
HEC108,-0.021224923566985895
NCIH1915,-0.02138759268782971
NCIH441,-0.023575653749075314
SW620,-0.025430650243408945
RCM1,-0.029129065576245085
NCIN87,-0.03836818950058008
JHUEM1,-0.056502986106657604
