,MED411,COSMIC ID
cosmic_1240201,-0.4160189955922221,1240201
cosmic_1298353,-0.4160448841669844,1298353
cosmic_910554,-0.4160473233493202,910554
cosmic_946377,-0.41607308106915986,946377
cosmic_753610,-0.41608938900544457,753610
cosmic_909757,-0.41622190858787333,909757
cosmic_905951,-0.4162584363768833,905951
cosmic_930083,-0.4162768998379352,930083
cosmic_908151,-0.41633274216704835,908151
cosmic_910946,-0.41634766509876253,910946
cosmic_753595,-0.4167120832731098,753595
cosmic_910698,-0.4168022882616688,910698
cosmic_909704,-0.41680867982650527,909704
cosmic_910710,-0.41682058109489295,910710
cosmic_908445,-0.4168362133083134,908445
cosmic_906837,-0.4168377852043726,906837
cosmic_1331037,-0.4169129633710273,1331037
cosmic_925346,-0.4169199240157767,925346
cosmic_924102,-0.41702873836452964,924102
cosmic_1503370,-0.4170333244744604,1503370
cosmic_907175,-0.41707153995711616,907175
cosmic_906854,-0.41708117358735425,906854
cosmic_910861,-0.41714296900637915,910861
cosmic_907789,-0.41715018657036435,907789
cosmic_753533,-0.4172908482807888,753533
cosmic_924238,-0.4173755841346087,924238
cosmic_1240161,-0.4173877947597802,1240161
cosmic_907043,-0.41739824906642836,907043
cosmic_1240158,-0.4174660826469596,1240158
cosmic_1297447,-0.4175906685805958,1297447
cosmic_908122,-0.41761798505469777,908122
cosmic_1240124,-0.41766809825119217,1240124
cosmic_1240121,-0.4176818517608287,1240121
cosmic_907321,-0.41770881260261683,907321
cosmic_905982,-0.4177425705375976,905982
cosmic_924108,-0.41776543931570187,924108
cosmic_1298154,-0.41778973217240795,1298154
cosmic_1298219,-0.4179712719581339,1298219
cosmic_1298531,-0.4180264417774871,1298531
cosmic_687586,-0.41806198478566897,687586
cosmic_905967,-0.4181827657494299,905967
cosmic_1298226,-0.41831485198465646,1298226
cosmic_946356,-0.4183475332010478,946356
cosmic_1240220,-0.4183822055031201,1240220
cosmic_1240174,-0.41864894452421714,1240174
cosmic_909263,-0.41880914290929444,909263
cosmic_910944,-0.418848709242956,910944
cosmic_906856,-0.4189050719324431,906856
cosmic_1240186,-0.41896306412332585,1240186
cosmic_1297446,-0.41903699463541483,1297446
cosmic_909722,-0.4190981057025529,909722
cosmic_687561,-0.41917934850002403,687561
cosmic_1524419,-0.41919359884451457,1524419
cosmic_906869,-0.41924017104240424,906869
cosmic_687514,-0.4192649017336966,687514
cosmic_907289,-0.4193156206901308,907289
cosmic_1509074,-0.4193190896574793,1509074
cosmic_909700,-0.4193830219377583,909700
cosmic_753622,-0.4193945809251085,753622
cosmic_909781,-0.419555074151518,909781
cosmic_910702,-0.41956225168448796,910702
cosmic_687777,-0.4196609060621409,687777
cosmic_925348,-0.41969502419093774,925348
cosmic_910784,-0.41990560670728555,910784
cosmic_1331049,-0.419993831599213,1331049
cosmic_909785,-0.4200026702151161,909785
cosmic_1298351,-0.42005671696711855,1298351
cosmic_909905,-0.42012442561795454,909905
cosmic_687563,-0.4201662633063165,687563
cosmic_906823,-0.4201769060492793,906823
cosmic_906864,-0.420272960530045,906864
cosmic_1479994,-0.4203669154061803,1479994
cosmic_1290724,-0.42046345859953305,1290724
cosmic_909719,-0.42072023865729763,909719
cosmic_910925,-0.42073100915973227,910925
cosmic_908460,-0.4208020393389873,908460
cosmic_1298529,-0.4208659399323999,1298529
cosmic_910927,-0.4209079631854372,910927
cosmic_1240125,-0.4211304814544508,1240125
cosmic_688058,-0.42117497466985104,688058
cosmic_749715,-0.4211836426182286,749715
cosmic_905978,-0.4212552727371573,905978
cosmic_1290806,-0.4213128896745841,1290806
cosmic_909773,-0.4213942133986925,909773
cosmic_905939,-0.42145375729344475,905939
cosmic_910548,-0.42145748340096145,910548
cosmic_907286,-0.4215376378246197,907286
cosmic_910905,-0.4216001266808942,910905
cosmic_910921,-0.42172459738765183,910921
cosmic_1303900,-0.42184900806068926,1303900
cosmic_753558,-0.4220700076675931,753558
cosmic_908444,-0.42215148743869263,908444
cosmic_753604,-0.42220106327112517,753604
cosmic_907795,-0.42225178970060084,907795
cosmic_924107,-0.42229699519671254,924107
cosmic_1479987,-0.4223381354358205,1479987
cosmic_909696,-0.4223990894432215,909696
cosmic_946372,-0.42252720859635834,946372
cosmic_1298151,-0.4225975368204912,1298151
cosmic_753549,-0.42260084731662934,753549
cosmic_1509073,-0.4227405346636848,1509073
cosmic_1290769,-0.4228079063502806,1290769
cosmic_1240208,-0.4229145762878796,1240208
cosmic_908452,-0.4229334773889852,908452
cosmic_1330994,-0.42310884488224343,1330994
cosmic_905940,-0.4232195158565413,905940
cosmic_753535,-0.4232575064142107,753535
cosmic_930297,-0.4233294811136488,930297
cosmic_753578,-0.4233932293873668,753578
cosmic_1299051,-0.4234081057645988,1299051
cosmic_909715,-0.42343646852592826,909715
cosmic_905945,-0.4234818820993778,905945
cosmic_753570,-0.42378657820033555,753570
cosmic_1330982,-0.4238130912887467,1330982
cosmic_908123,-0.4239414754444631,908123
cosmic_910922,-0.423990078448541,910922
cosmic_1327774,-0.4241214756374196,1327774
cosmic_1298365,-0.4242880432767752,1298365
cosmic_910688,-0.42434851667314566,910688
cosmic_909698,-0.42441752567757934,909698
cosmic_907284,-0.4244222285469966,907284
cosmic_909744,-0.42455579900395596,909744
cosmic_1330984,-0.42460865786440327,1330984
cosmic_907322,-0.42469315046333805,907322
cosmic_907298,-0.42483607042211385,907298
cosmic_907276,-0.42484816119373625,907276
cosmic_1330991,-0.4249708169320131,1330991
cosmic_753581,-0.4249770408458959,753581
cosmic_1660034,-0.42500509999188696,1660034
cosmic_1240223,-0.4250721326863771,1240223
cosmic_910697,-0.4251237778256175,910697
cosmic_909755,-0.4252501536074985,909755
cosmic_1290814,-0.4252907535352388,1290814
cosmic_907274,-0.42529645898129337,907274
cosmic_1323913,-0.42541969347741987,1323913
cosmic_908158,-0.4254248127628012,908158
cosmic_1298160,-0.42554274317200247,1298160
cosmic_925347,-0.4256162695622592,925347
cosmic_905954,-0.425763363698789,905954
cosmic_1303912,-0.4258703467639877,1303912
cosmic_907061,-0.4259965841634646,907061
cosmic_906999,-0.4260649681368878,906999
cosmic_905955,-0.4262311723106134,905955
cosmic_1240166,-0.42630746605014064,1240166
cosmic_1290767,-0.42635476272099726,1290767
cosmic_687457,-0.42637250328616944,687457
cosmic_905980,-0.4265975821239569,905980
cosmic_1240137,-0.42675755419041156,1240137
cosmic_907299,-0.4271560470928647,907299
cosmic_1240139,-0.4271948453180757,1240139
cosmic_907313,-0.4272081061252297,907313
cosmic_749712,-0.42735860001558257,749712
cosmic_910952,-0.42750674526869564,910952
cosmic_949153,-0.42753933787155163,949153
cosmic_908482,-0.42762557598763906,908482
cosmic_1240151,-0.4276592440668386,1240151
cosmic_909736,-0.42767687473710925,909736
cosmic_907067,-0.42782422169892376,907067
cosmic_905984,-0.4278339007228905,905984
cosmic_1298169,-0.4278347666215179,1298169
cosmic_1240183,-0.42788859965929626,1240183
cosmic_909774,-0.42804530876483116,909774
cosmic_1240157,-0.4284298509716129,1240157
cosmic_687590,-0.42855296245234964,687590
cosmic_909720,-0.42859852941009857,909720
cosmic_907794,-0.42944404399014113,907794
cosmic_905976,-0.42956373631970335,905976
cosmic_1240123,-0.429581996609395,1240123
cosmic_909699,-0.42963592137725437,909699
cosmic_905975,-0.4297291130666598,905975
cosmic_1524415,-0.4299165800635243,1524415
cosmic_1240147,-0.4300156102878436,1240147
cosmic_1240132,-0.4300301369648606,1240132
cosmic_906868,-0.4300408359329393,906868
cosmic_909750,-0.4301815906104829,909750
cosmic_906862,-0.43022028248684674,906862
cosmic_1299080,-0.43022791933872373,1299080
cosmic_753614,-0.430555337305247,753614
cosmic_906805,-0.4307043358536859,906805
cosmic_907270,-0.43081335257711734,907270
cosmic_1330947,-0.4308422555042704,1330947
cosmic_909723,-0.4308648419576803,909723
cosmic_1298537,-0.4309527777300276,1298537
cosmic_910943,-0.4310440346543742,910943
cosmic_1290798,-0.4310598973118447,1290798
cosmic_909754,-0.43107772244125325,909754
cosmic_905974,-0.4311591138950406,905974
cosmic_906746,-0.4313554890854705,906746
cosmic_1299050,-0.43157713681051685,1299050
cosmic_946368,-0.4316315774810814,946368
cosmic_907056,-0.4316813118193788,907056
cosmic_1240155,-0.43175118069485896,1240155
cosmic_724869,-0.43178838650337814,724869
cosmic_905960,-0.43204205233212467,905960
cosmic_1247873,-0.4321375545409678,1247873
cosmic_907171,-0.43215138944880804,907171
cosmic_909729,-0.43226368897419604,909729
cosmic_906873,-0.43227195719129036,906873
cosmic_905941,-0.432342456555291,905941
cosmic_753584,-0.43243338717403196,753584
cosmic_917486,-0.43247750526337864,917486
cosmic_907058,-0.4324998859079618,907058
cosmic_1290808,-0.43268553978026286,1290808
cosmic_909724,-0.432736239386147,909724
cosmic_1524416,-0.43287762395070534,1524416
cosmic_906803,-0.43291104464211055,906803
cosmic_905981,-0.43320029820182393,905981
cosmic_753612,-0.433201866937197,753612
cosmic_1298146,-0.4332151644240631,1298146
cosmic_1240159,-0.433391904004792,1240159
cosmic_724812,-0.4334627906832994,724812
cosmic_753540,-0.43381691690299273,753540
cosmic_907057,-0.43388177972317127,907057
cosmic_1290765,-0.4338859966708844,1290765
cosmic_909977,-0.4339687538686995,909977
cosmic_906835,-0.4340937192068758,906835
cosmic_753579,-0.4341483267005997,753579
cosmic_909747,-0.4343207308705961,909747
cosmic_906871,-0.4344396870806927,906871
cosmic_908149,-0.43460065328155895,908149
cosmic_753546,-0.43463859840515706,753546
cosmic_909749,-0.4347790472882128,909749
cosmic_906792,-0.43481986258192007,906792
cosmic_910781,-0.4348935713121972,910781
cosmic_907317,-0.43491488808537926,907317
cosmic_907786,-0.43515816923928513,907786
cosmic_1298218,-0.4351701427962179,1298218
cosmic_910694,-0.43521634990633973,910694
cosmic_1298216,-0.43528002437250474,1298216
cosmic_910915,-0.43537270097717606,910915
cosmic_909761,-0.4358435048800019,909761
cosmic_906818,-0.43590007768229544,906818
cosmic_924188,-0.43599284229397345,924188
cosmic_949094,-0.4360852768936063,949094
cosmic_905957,-0.43610775490217385,905957
cosmic_908132,-0.4361150631554319,908132
cosmic_687455,-0.43648198719154896,687455
cosmic_753596,-0.43653067832834297,753596
cosmic_1290809,-0.4366097172924343,1290809
cosmic_925339,-0.4366560281555367,925339
cosmic_687448,-0.4367831863208175,687448
cosmic_908465,-0.436983398152551,908465
cosmic_909712,-0.4372185882196945,909712
cosmic_908462,-0.4372227146713692,908462
cosmic_907279,-0.43725034644886157,907279
cosmic_1298168,-0.4372855507538643,1298168
cosmic_905989,-0.4373182554539523,905989
cosmic_910850,-0.4374136890187046,910850
cosmic_906790,-0.4374148144271921,906790
cosmic_905947,-0.4374335473872377,905947
cosmic_909748,-0.43744209845530746,909748
cosmic_908128,-0.43756435601148563,908128
cosmic_688121,-0.4375913602701105,688121
cosmic_910936,-0.43784216836318673,910936
cosmic_907169,-0.4378540677897357,907169
cosmic_1480360,-0.43787773627514337,1480360
cosmic_908139,-0.43789273507473775,908139
cosmic_910903,-0.4385264671522996,910903
cosmic_906830,-0.4385999469609359,906830
cosmic_1240138,-0.43862361735744276,1240138
cosmic_909753,-0.4387969658496127,909753
cosmic_906853,-0.43901371787815724,906853
cosmic_907045,-0.43909092758709006,907045
cosmic_1240215,-0.43910192444025775,1240215
cosmic_1479991,-0.43929494504254446,1479991
cosmic_998189,-0.43955279695114546,998189
cosmic_907278,-0.43962286852374594,907278
cosmic_1290812,-0.4396282376621717,1290812
cosmic_906839,-0.4399847042866937,906839
cosmic_906814,-0.440013442605763,906814
cosmic_908470,-0.440054342225651,908470
cosmic_910948,-0.4401827394304349,910948
cosmic_1290722,-0.44031431274154476,1290722
cosmic_946359,-0.44052350820566766,946359
cosmic_909713,-0.44064482690496115,909713
cosmic_1660036,-0.44091154616088085,1660036
cosmic_910849,-0.44116164044672956,910849
cosmic_753532,-0.44154021233409785,753532
cosmic_1298526,-0.4420354765840921,1298526
cosmic_907069,-0.4420942385292717,907069
cosmic_910079,-0.4423294822791604,910079
cosmic_946382,-0.44234418178523127,946382
cosmic_724866,-0.4424431562592306,724866
cosmic_909735,-0.442597495240189,909735
cosmic_1479992,-0.4426684795103603,1479992
cosmic_908127,-0.44296800535514985,908127
cosmic_1331032,-0.44321449335010793,1331032
cosmic_907285,-0.4433341552276094,907285
cosmic_1660035,-0.4433671857014888,1660035
cosmic_906815,-0.4435400101615631,906815
cosmic_1331034,-0.4437213032455264,1331034
cosmic_907051,-0.4437336801438681,907051
cosmic_1659823,-0.443839128219364,1659823
cosmic_1503369,-0.4444321620109242,1503369
cosmic_1240226,-0.4450121253340539,1240226
cosmic_1240222,-0.4450592193031156,1240222
cosmic_1524418,-0.4457282325631972,1524418
cosmic_1298357,-0.44574268025876285,1298357
cosmic_907287,-0.44675145512194264,907287
cosmic_1240169,-0.4469057069588876,1240169
cosmic_753552,-0.44723462954818693,753552
cosmic_753545,-0.4473853257135208,753545
cosmic_1240153,-0.44761085257765265,1240153
cosmic_909770,-0.44792463543218836,909770
cosmic_909738,-0.4485971968471135,909738
cosmic_946373,-0.4492274813223409,946373
cosmic_1674021,-0.4492997523543878,1674021
cosmic_907290,-0.44990098216167773,907290
cosmic_1240202,-0.4499861338958408,1240202
cosmic_908450,-0.4500840573164969,908450
cosmic_1480371,-0.4500990812865648,1480371
cosmic_907291,-0.4501435052769808,907291
cosmic_909778,-0.45104237690744264,909778
cosmic_907066,-0.4511699178141644,907066
cosmic_909745,-0.4512946102424813,909745
cosmic_1240154,-0.45190093624511507,1240154
cosmic_1290908,-0.45227024931822324,1290908
cosmic_907788,-0.4523984583482636,907788
cosmic_909706,-0.45270022900693724,909706
cosmic_908156,-0.45302859221280195,908156
cosmic_909726,-0.45433849561437784,909726
cosmic_687588,-0.45480201182623053,687588
cosmic_1240146,-0.45492994367268047,1240146
cosmic_1290906,-0.45504742949603505,1290906
cosmic_907281,-0.45572190912364785,907281
cosmic_910932,-0.4565179414784967,910932
cosmic_1298141,-0.4573764620994332,1298141
cosmic_1298476,-0.45737876095855096,1298476
cosmic_925343,-0.4577513230816904,925343
cosmic_946367,-0.4584227999681053,946367
cosmic_910910,-0.4613230011162734,910910
cosmic_910924,-0.46383984660493494,910924
cosmic_910689,-0.46447606120105556,910689
cosmic_910700,-0.4671656240317797,910700
cosmic_907268,-0.46990115425616563,907268
cosmic_906813,-0.47974198503493193,906813
