,MED2312,COSMIC ID
cosmic_1660034,-0.44140334680807997,1660034
cosmic_905976,-0.4414541600817362,905976
cosmic_753581,-0.44156077992941944,753581
cosmic_906746,-0.44161699067818516,906746
cosmic_924108,-0.4417719215206614,924108
cosmic_1240218,-0.4419159268178138,1240218
cosmic_910911,-0.4420580660117768,910911
cosmic_1660036,-0.44219655981609596,1660036
cosmic_908450,-0.44232033958822314,908450
cosmic_907317,-0.44253900133911284,907317
cosmic_1524416,-0.44259383512830885,1524416
cosmic_905963,-0.4426355051067316,905963
cosmic_910935,-0.44264444011351295,910935
cosmic_1290809,-0.4426449853445467,1290809
cosmic_909250,-0.4426858648732337,909250
cosmic_917486,-0.44272836991325576,917486
cosmic_1659819,-0.4427700781639447,1659819
cosmic_753554,-0.4429328762185167,753554
cosmic_909715,-0.44314895473151955,909715
cosmic_909708,-0.4432725068276389,909708
cosmic_908462,-0.44333227511102735,908462
cosmic_905936,-0.44337189812343347,905936
cosmic_971777,-0.4434042117969242,971777
cosmic_724812,-0.44340425149590745,724812
cosmic_910695,-0.443441280749638,910695
cosmic_908149,-0.443444996552373,908149
cosmic_907046,-0.4434472409762694,907046
cosmic_908136,-0.44353637541576113,908136
cosmic_949093,-0.44355730555858824,949093
cosmic_906803,-0.44369605822538727,906803
cosmic_1298359,-0.44381892415710583,1298359
cosmic_1330931,-0.4438309961181517,1330931
cosmic_905937,-0.44390207550450694,905937
cosmic_907064,-0.4441037728886771,907064
cosmic_906831,-0.4441974888248037,906831
cosmic_906830,-0.44420301870584106,906830
cosmic_906862,-0.4443685449294789,906862
cosmic_1299064,-0.4444070719034158,1299064
cosmic_946369,-0.4444511975499606,946369
cosmic_909711,-0.44451186981934415,909711
cosmic_949157,-0.444556381633459,949157
cosmic_1240197,-0.4446978376991463,1240197
cosmic_906763,-0.4447720690805214,906763
cosmic_724873,-0.4448105722860129,724873
cosmic_910916,-0.44487814342291926,910916
cosmic_909745,-0.4448802661824788,909745
cosmic_906800,-0.4449182938527181,906800
cosmic_1290922,-0.44495143840072504,1290922
cosmic_909729,-0.44510251775046794,909729
cosmic_909974,-0.445288480178281,909974
cosmic_909755,-0.4453860874200477,909755
cosmic_907287,-0.4454021280887024,907287
cosmic_907056,-0.44550040148797415,907056
cosmic_909773,-0.44551366069475545,909773
cosmic_1240144,-0.4456441463350818,1240144
cosmic_1240159,-0.4460211802647432,1240159
cosmic_909777,-0.44615384985084333,909777
cosmic_924107,-0.44635036775392645,924107
cosmic_1298168,-0.4463693338397938,1298168
cosmic_1298362,-0.44640293397474745,1298362
cosmic_753624,-0.4467309001988306,753624
cosmic_1290724,-0.44683712979651774,1290724
cosmic_905979,-0.446846946749458,905979
cosmic_687816,-0.4470004230069301,687816
cosmic_1330993,-0.44702980015010363,1330993
cosmic_906797,-0.44705219373789773,906797
cosmic_1503362,-0.4470754490444555,1503362
cosmic_1240201,-0.44731382518809043,1240201
cosmic_1298475,-0.44741344154832957,1298475
cosmic_1479988,-0.4474150993878922,1479988
cosmic_907286,-0.44749063192404204,907286
cosmic_753608,-0.447582180016483,753608
cosmic_909704,-0.44778432930068085,909704
cosmic_909761,-0.44778527592913836,909761
cosmic_909975,-0.4478160420030375,909975
cosmic_909698,-0.4479505923854051,909698
cosmic_753548,-0.447965140404193,753548
cosmic_908128,-0.44800366503139066,908128
cosmic_906870,-0.44804950852534614,906870
cosmic_906693,-0.44816763839187496,906693
cosmic_1298226,-0.4482495657865192,1298226
cosmic_910932,-0.448598020379518,910932
cosmic_749716,-0.44867861553398525,749716
cosmic_1331037,-0.44872529430874425,1331037
cosmic_998189,-0.4487516004426609,998189
cosmic_753592,-0.44895904737003967,753592
cosmic_1330933,-0.4494532875082847,1330933
cosmic_1240157,-0.44957103096999473,1240157
cosmic_687807,-0.4497097206067617,687807
cosmic_724863,-0.44980579826098777,724863
cosmic_908457,-0.4498560456828296,908457
cosmic_1240167,-0.44991044558974713,1240167
cosmic_905957,-0.4500588601958414,905957
cosmic_906863,-0.45011383662282267,906863
cosmic_1240215,-0.4501535899302617,1240215
cosmic_907298,-0.4502682340387948,907298
cosmic_905981,-0.45043937826455116,905981
cosmic_909758,-0.45046222779750406,909758
cosmic_735784,-0.45078286451684757,735784
cosmic_909743,-0.45082900508925866,909743
cosmic_1479993,-0.45101970220559745,1479993
cosmic_909746,-0.4511410363563257,909746
cosmic_687780,-0.4512705583559759,687780
cosmic_1298169,-0.451679726280778,1298169
cosmic_1240196,-0.45172038317859264,1240196
cosmic_910947,-0.4517391122313664,910947
cosmic_1327768,-0.4517890136993484,1327768
cosmic_753621,-0.45182098613864435,753621
cosmic_1240179,-0.45202021804104525,1240179
cosmic_905939,-0.45209967220077685,905939
cosmic_909774,-0.4522116337881308,909774
cosmic_1295741,-0.452265217267354,1295741
cosmic_910925,-0.45227820128126617,910925
cosmic_1330995,-0.4522961876795387,1330995
cosmic_1503365,-0.4523076377700679,1503365
cosmic_907048,-0.45238568275633806,907048
cosmic_907299,-0.45244646324090526,907299
cosmic_1503364,-0.4524767760847753,1503364
cosmic_1298151,-0.4524943095166422,1298151
cosmic_1240198,-0.4525655417900648,1240198
cosmic_753595,-0.4525702079180539,753595
cosmic_753532,-0.45257822913444534,753532
cosmic_687812,-0.4525975198091987,687812
cosmic_722045,-0.45260624448381315,722045
cosmic_911905,-0.45264377886558965,911905
cosmic_930298,-0.45264414490267035,930298
cosmic_753561,-0.4527226277120539,753561
cosmic_749715,-0.4529698399100146,749715
cosmic_1298160,-0.45304132434620425,1298160
cosmic_925348,-0.4530612228425314,925348
cosmic_1298531,-0.45307325717354296,1298531
cosmic_909706,-0.4531792034824946,909706
cosmic_1240130,-0.4534843921859014,1240130
cosmic_908474,-0.45370851573965815,908474
cosmic_906790,-0.45376033362954044,906790
cosmic_687596,-0.453915845590115,687596
cosmic_909771,-0.4539720407310019,909771
cosmic_753531,-0.45398799929045514,753531
cosmic_909720,-0.45404341019742034,909720
cosmic_753584,-0.4542008598618765,753584
cosmic_1503366,-0.454468175396094,1503366
cosmic_905934,-0.4544701920878893,905934
cosmic_1330994,-0.45459113308166854,1330994
cosmic_907273,-0.4546048820321727,907273
cosmic_688121,-0.45480607734889034,688121
cosmic_905969,-0.45490410251704233,905969
cosmic_753558,-0.454974396790245,753558
cosmic_1290768,-0.4551340201763391,1290768
cosmic_907065,-0.45536824529591335,907065
cosmic_906868,-0.4556240644866965,906868
cosmic_753575,-0.45567643969448934,753575
cosmic_1290906,-0.4557092942945146,1290906
cosmic_905967,-0.4557974496585763,905967
cosmic_910861,-0.4558489078462794,910861
cosmic_687514,-0.4559042213415391,687514
cosmic_1299062,-0.45592007571639454,1299062
cosmic_910948,-0.4559558941098539,910948
cosmic_905938,-0.45628356208340787,905938
cosmic_910926,-0.45631400954014234,910926
cosmic_687457,-0.45639010298678173,687457
cosmic_1240127,-0.45639833330134694,1240127
cosmic_908445,-0.45656183487449303,908445
cosmic_910399,-0.4566832422197477,910399
cosmic_1240161,-0.45668948884538046,1240161
cosmic_924250,-0.45676238214159665,924250
cosmic_905961,-0.4569057761010865,905961
cosmic_905947,-0.45692923183867384,905947
cosmic_1330984,-0.4570761705082359,1330984
cosmic_1240208,-0.45709181544509714,1240208
cosmic_1330948,-0.4572889552822101,1330948
cosmic_908448,-0.457324549714326,908448
cosmic_1240219,-0.4574529264910687,1240219
cosmic_910852,-0.4575520532027908,910852
cosmic_906855,-0.4575781165838331,906855
cosmic_907043,-0.4575872958419923,907043
cosmic_906851,-0.4575914900653472,906851
cosmic_907278,-0.45761762078442714,907278
cosmic_910701,-0.45762868434602794,910701
cosmic_906843,-0.45764987496912024,906843
cosmic_910910,-0.45770412507715064,910910
cosmic_906877,-0.45793778276940006,906877
cosmic_946353,-0.45804318343650974,946353
cosmic_905980,-0.4581205389539626,905980
cosmic_908461,-0.4582486215210528,908461
cosmic_1480360,-0.458439027279676,1480360
cosmic_906821,-0.45850120372401654,906821
cosmic_910698,-0.4586947825410524,910698
cosmic_924240,-0.4587071056881641,924240
cosmic_907062,-0.4588802090162988,907062
cosmic_1298218,-0.4589090084471328,1298218
cosmic_909735,-0.45904385239724554,909735
cosmic_687800,-0.45908940137053134,687800
cosmic_946367,-0.4591532467173376,946367
cosmic_910554,-0.45919919951103866,910554
cosmic_909728,-0.4592176645202925,909728
cosmic_1298156,-0.45959219481326047,1298156
cosmic_724870,-0.4596365780910887,724870
cosmic_910905,-0.45966526905787825,910905
cosmic_1660035,-0.4597509554679741,1660035
cosmic_1298219,-0.4597918952987615,1298219
cosmic_907318,-0.45984714415193734,907318
cosmic_946382,-0.46021550108231785,946382
cosmic_753545,-0.4602643209848217,753545
cosmic_1330982,-0.46041515295271945,1330982
cosmic_907289,-0.46053887727687504,907289
cosmic_906814,-0.4609491483060918,906814
cosmic_910700,-0.46112493418266526,910700
cosmic_1298136,-0.4613342882374024,1298136
cosmic_1240123,-0.46156413898477494,1240123
cosmic_753614,-0.4616263513223122,753614
cosmic_910702,-0.46190849646696214,910702
cosmic_1330991,-0.46191409965996444,1330991
cosmic_909907,-0.46199593371807307,909907
cosmic_946359,-0.46219238887514985,946359
cosmic_907041,-0.4625086787064344,907041
cosmic_907788,-0.46253310642694956,907788
cosmic_1331025,-0.4625449274266445,1331025
cosmic_1299050,-0.46260384260925846,1299050
cosmic_1290808,-0.4626363752567178,1290808
cosmic_909749,-0.4627183127898627,909749
cosmic_1240122,-0.46274135916468934,1240122
cosmic_753540,-0.46275476797294784,753540
cosmic_910704,-0.463009037058868,910704
cosmic_1479992,-0.4630157039902135,1479992
cosmic_909778,-0.46301627546698865,909778
cosmic_925343,-0.4631272856874488,925343
cosmic_908156,-0.46335615502228555,908156
cosmic_749709,-0.46351944724369565,749709
cosmic_930297,-0.4635557112044335,930297
cosmic_910689,-0.4639247188906717,910689
cosmic_1503368,-0.46408424681599175,1503368
cosmic_946368,-0.4642029199322582,946368
cosmic_909696,-0.46422216292666885,909696
cosmic_753535,-0.464326517549271,753535
cosmic_1298216,-0.4648436224382021,1298216
cosmic_1659823,-0.4648745665939605,1659823
cosmic_908470,-0.46488877334130063,908470
cosmic_910784,-0.4649671144620681,910784
cosmic_906873,-0.4651406438081036,906873
cosmic_687799,-0.4653165589712765,687799
cosmic_909738,-0.46547003534379283,909738
cosmic_924244,-0.465531931005137,924244
cosmic_1240207,-0.46562467558678183,1240207
cosmic_910907,-0.4656849938266635,910907
cosmic_908123,-0.4657541831254719,908123
cosmic_907792,-0.4657620697974623,907792
cosmic_907068,-0.4657720509058643,907068
cosmic_946361,-0.4658673605809509,946361
cosmic_907281,-0.4658901673045135,907281
cosmic_909770,-0.4659094737843627,909770
cosmic_946373,-0.4659937679298032,946373
cosmic_1290908,-0.46624026094988363,1290908
cosmic_910915,-0.466357679429302,910915
cosmic_910952,-0.4668083056181707,910952
cosmic_687506,-0.4668171096399612,687506
cosmic_910936,-0.4671342370832035,910936
cosmic_910549,-0.4671670482837102,910549
cosmic_1298347,-0.4673934224146585,1298347
cosmic_905973,-0.4676675640000338,905973
cosmic_1503369,-0.4677588971248733,1503369
cosmic_910710,-0.46803623976527753,910710
cosmic_907291,-0.46813012559950357,907291
cosmic_1290771,-0.46827454745056407,1290771
cosmic_907794,-0.46834552933392737,907794
cosmic_753570,-0.46835112663231276,753570
cosmic_908139,-0.4684221749140659,908139
cosmic_907300,-0.46844645152921355,907300
cosmic_724878,-0.46846505648316883,724878
cosmic_1479991,-0.46848009953523184,1479991
cosmic_907321,-0.46857383878395487,907321
cosmic_906801,-0.4688330648354077,906801
cosmic_1240143,-0.4688990754486153,1240143
cosmic_1298355,-0.46890521654107303,1298355
cosmic_687455,-0.46898444007447565,687455
cosmic_924111,-0.4693202079579247,924111
cosmic_1240212,-0.4697593909555975,1240212
cosmic_753538,-0.4697789255565304,753538
cosmic_1331034,-0.470465295611426,1331034
cosmic_946356,-0.47047714858839873,946356
cosmic_906828,-0.4706155853754084,906828
cosmic_1503367,-0.4707328993495817,1503367
cosmic_1298537,-0.4707688539572359,1298537
cosmic_1503361,-0.4711451306110653,1503361
cosmic_910924,-0.471229297063506,910924
cosmic_1240154,-0.47129512146516744,1240154
cosmic_1240140,-0.471317264181668,1240140
cosmic_907276,-0.4713370553959533,907276
cosmic_724839,-0.47137596373183943,724839
cosmic_909751,-0.47149611754472126,909751
cosmic_907066,-0.4715809386760487,907066
cosmic_1290812,-0.4716310843065071,1290812
cosmic_753623,-0.4716765735530162,753623
cosmic_1290725,-0.4717779540664592,1290725
cosmic_1290806,-0.4721928974765931,1290806
cosmic_724834,-0.47236363391638175,724834
cosmic_908460,-0.47246365239911897,908460
cosmic_907061,-0.47299742100756875,907061
cosmic_724866,-0.4733641370168979,724866
cosmic_749714,-0.47375829736089614,749714
cosmic_906853,-0.47425903845162054,906853
cosmic_924247,-0.4743151681986076,924247
cosmic_907069,-0.47483781998814945,907069
cosmic_1240204,-0.47494721165902776,1240204
cosmic_1480371,-0.47516191937882646,1480371
cosmic_753583,-0.4755582129364123,753583
cosmic_908446,-0.4756519239387813,908446
cosmic_906813,-0.4757207659267251,906813
cosmic_924105,-0.47617356278391343,924105
cosmic_1240145,-0.4768321100674631,1240145
cosmic_753541,-0.4777107601776206,753541
cosmic_1290798,-0.47831495088979553,1290798
cosmic_909753,-0.4785249121277345,909753
cosmic_1299051,-0.47874547207315543,1299051
cosmic_907279,-0.47895142641740934,907279
cosmic_1240121,-0.47907284585458226,1240121
cosmic_909709,-0.4790874444069952,909709
cosmic_910697,-0.479413438257638,910697
cosmic_1240155,-0.48047261061815577,1240155
cosmic_906817,-0.48062831555536206,906817
cosmic_1330947,-0.48085345874749363,1330947
cosmic_724869,-0.4812997030432951,724869
cosmic_753622,-0.4818511536709536,753622
cosmic_907285,-0.4825440724782406,907285
cosmic_753552,-0.4825712838515644,753552
cosmic_1298357,-0.4827538452873448,1298357
cosmic_1674021,-0.483729967508659,1674021
cosmic_753604,-0.48542395668736565,753604
cosmic_1298157,-0.48943510096112725,1298157
cosmic_1240184,-0.4908807675049745,1240184
cosmic_925347,-0.4935466163075092,925347
cosmic_910079,-0.4971149825547523,910079
cosmic_909904,-0.49947495805061715,909904
cosmic_1298526,-0.49984182306593916,1298526
cosmic_1298141,-0.5001092771872969,1298141
cosmic_1298476,-0.5048078725285519,1298476
