,ICB1487,COSMIC ID
cosmic_906832,-0.4339144437109505,906832
cosmic_909728,-0.43391913612216443,909728
cosmic_906852,-0.4339742774350454,906852
cosmic_910922,-0.43402541420275853,910922
cosmic_907062,-0.4340499093731697,907062
cosmic_910209,-0.43407180723901834,910209
cosmic_906696,-0.43407858168313473,906696
cosmic_1298136,-0.43428018674578106,1298136
cosmic_907318,-0.434427820964775,907318
cosmic_1298156,-0.4346124638929575,1298156
cosmic_1503362,-0.4346383465974482,1503362
cosmic_909262,-0.43476841881594747,909262
cosmic_1330943,-0.4352727461820072,1330943
cosmic_753624,-0.43527301913034033,753624
cosmic_906805,-0.43532189877646604,906805
cosmic_909696,-0.43533585542950104,909696
cosmic_905967,-0.435381890946778,905967
cosmic_1240196,-0.43558014933347017,1240196
cosmic_910930,-0.43560997449723565,910930
cosmic_910706,-0.4356195815059244,910706
cosmic_909746,-0.43568612582535016,909746
cosmic_724839,-0.4358655424877858,724839
cosmic_687829,-0.4359242034650761,687829
cosmic_909250,-0.43593528764223277,909250
cosmic_687561,-0.43603235520849565,687561
cosmic_1479987,-0.4361919103275285,1479987
cosmic_908130,-0.43628282126816437,908130
cosmic_910936,-0.4364665373756108,910936
cosmic_917486,-0.4365243616658421,917486
cosmic_907317,-0.43668275204035084,907317
cosmic_1240207,-0.43701514088155324,1240207
cosmic_1327771,-0.43706822794005445,1327771
cosmic_909778,-0.43710021949208844,909778
cosmic_1298475,-0.4371485139993521,1298475
cosmic_1330983,-0.43714977799683863,1330983
cosmic_909708,-0.4371627077134728,909708
cosmic_910544,-0.43724586903749824,910544
cosmic_1297449,-0.4373592702286868,1297449
cosmic_906862,-0.43741701239596953,906862
cosmic_907272,-0.4375256847087719,907272
cosmic_1240138,-0.4375571032227358,1240138
cosmic_1299050,-0.43757228439535906,1299050
cosmic_905957,-0.4376399288408477,905957
cosmic_908145,-0.4377265103741501,908145
cosmic_906763,-0.4377306322735431,906763
cosmic_906835,-0.4377686679313086,906835
cosmic_1298216,-0.43779408263809044,1298216
cosmic_1240179,-0.4377984851623853,1240179
cosmic_1290906,-0.4378378713204741,1290906
cosmic_908159,-0.4379733260978977,908159
cosmic_907270,-0.43801647829018253,907270
cosmic_909773,-0.43804412785936336,909773
cosmic_753575,-0.4380665309881549,753575
cosmic_910927,-0.4382967882316567,910927
cosmic_905981,-0.43834227836423445,905981
cosmic_924247,-0.4383563051615789,924247
cosmic_908444,-0.43860008570278863,908444
cosmic_906855,-0.43872100281449106,906855
cosmic_909712,-0.4388724072649972,909712
cosmic_1330950,-0.4388745816283192,1330950
cosmic_924239,-0.4389243164180953,924239
cosmic_905945,-0.4389247170138248,905945
cosmic_930083,-0.4389875865019427,930083
cosmic_1327766,-0.43942473858083775,1327766
cosmic_910944,-0.43945888840302394,910944
cosmic_724866,-0.4395550423821627,724866
cosmic_753610,-0.4395954333497054,753610
cosmic_1298168,-0.4396114708113058,1298168
cosmic_905989,-0.43974189906870825,905989
cosmic_910399,-0.43981479238865157,910399
cosmic_1503368,-0.4399202927910692,1503368
cosmic_910710,-0.44001427844187424,910710
cosmic_910079,-0.4401641789684386,910079
cosmic_1240155,-0.4401699812268642,1240155
cosmic_906869,-0.4403147514589083,906869
cosmic_1299062,-0.44031953497650783,1299062
cosmic_687506,-0.44034694193550683,687506
cosmic_906693,-0.44040800836435373,906693
cosmic_906871,-0.44048736619622664,906871
cosmic_1298347,-0.44060908495151746,1298347
cosmic_1331036,-0.44082387391492567,1331036
cosmic_907061,-0.440947401596058,907061
cosmic_910850,-0.44110505044072923,910850
cosmic_924104,-0.4413370756488585,924104
cosmic_753570,-0.4414876625642289,753570
cosmic_907311,-0.4414994578263763,907311
cosmic_907794,-0.4415086700056685,907794
cosmic_907271,-0.44152878451235816,907271
cosmic_908139,-0.44158885108900325,908139
cosmic_1524415,-0.44180162752130675,1524415
cosmic_946382,-0.4418543165225397,946382
cosmic_753535,-0.44187219776940767,753535
cosmic_1330987,-0.4419041583801171,1330987
cosmic_1298353,-0.4419164816440396,1298353
cosmic_1331034,-0.44204625303714307,1331034
cosmic_749716,-0.4420874205342631,749716
cosmic_1298365,-0.44218588586634566,1298365
cosmic_908136,-0.44227293029142706,908136
cosmic_905939,-0.4424454039591069,905939
cosmic_910704,-0.44258676578324746,910704
cosmic_908475,-0.4427198931268298,908475
cosmic_906851,-0.4427475662381656,906851
cosmic_1240137,-0.4428012000707303,1240137
cosmic_907792,-0.44282865661673737,907792
cosmic_687457,-0.4428466081927904,687457
cosmic_1660035,-0.4428769574783646,1660035
cosmic_905940,-0.4429700306952863,905940
cosmic_1659823,-0.4430247737461011,1659823
cosmic_1298351,-0.4430466175289179,1298351
cosmic_1331033,-0.44306553916360825,1331033
cosmic_1330942,-0.44320084197915827,1330942
cosmic_910546,-0.44329773910779546,910546
cosmic_909709,-0.44331512705048254,909709
cosmic_1240167,-0.4434559587736956,1240167
cosmic_1240219,-0.44348354408340035,1240219
cosmic_905979,-0.4435607055114245,905979
cosmic_753614,-0.4435883753136506,753614
cosmic_1290922,-0.4436231047280159,1290922
cosmic_1240151,-0.4437425016216892,1240151
cosmic_1330993,-0.44382162085961957,1330993
cosmic_1290797,-0.4438902562191869,1290797
cosmic_909747,-0.4439590029648922,909747
cosmic_908149,-0.4441595991123359,908149
cosmic_924111,-0.44417556084021254,924111
cosmic_1240222,-0.4442090233494032,1240222
cosmic_946359,-0.44423896380857186,946359
cosmic_906798,-0.4442487131231262,906798
cosmic_753583,-0.44425679674915036,753583
cosmic_908461,-0.44430460824935947,908461
cosmic_909736,-0.4444066295075458,909736
cosmic_906807,-0.4445014825552499,906807
cosmic_1240146,-0.4445825191105906,1240146
cosmic_687807,-0.44480566253790566,687807
cosmic_909732,-0.44498408636746095,909732
cosmic_1330985,-0.44503369926786623,1330985
cosmic_909721,-0.4450640920942423,909721
cosmic_907043,-0.44534264580298194,907043
cosmic_908446,-0.4454355836549798,908446
cosmic_753540,-0.44546690755501694,753540
cosmic_908143,-0.44566234868827,908143
cosmic_905969,-0.44607734971211793,905969
cosmic_908132,-0.44613663097409884,908132
cosmic_906868,-0.44624544118237985,906868
cosmic_910907,-0.446291481016019,910907
cosmic_1290771,-0.44644005653049296,1290771
cosmic_946356,-0.44658253962407807,946356
cosmic_910852,-0.44665227178223116,910852
cosmic_909698,-0.44667687858396615,909698
cosmic_1295741,-0.44668822552193027,1295741
cosmic_1331032,-0.44670081275542667,1331032
cosmic_1331050,-0.44670691632811305,1331050
cosmic_1298218,-0.4467465902480254,1298218
cosmic_949153,-0.44678178772908667,949153
cosmic_1503369,-0.4467846093481983,1503369
cosmic_1480360,-0.44680300545112134,1480360
cosmic_907286,-0.44745014133727756,907286
cosmic_910705,-0.44748160280616917,910705
cosmic_909751,-0.44751132366343804,909751
cosmic_907281,-0.447553030710279,907281
cosmic_1331045,-0.4475627078196423,1331045
cosmic_910549,-0.44763743989489196,910549
cosmic_909777,-0.44769053717011553,909777
cosmic_946369,-0.44781848615724695,946369
cosmic_1298355,-0.44784649360833045,1298355
cosmic_724869,-0.44786393323736085,724869
cosmic_909753,-0.44787292486534835,909753
cosmic_753541,-0.44796413435665317,753541
cosmic_1240208,-0.44799851957991016,1240208
cosmic_753562,-0.44802141289026837,753562
cosmic_946361,-0.44807671752111267,946361
cosmic_906828,-0.4481522437163849,906828
cosmic_905980,-0.4482087345705258,905980
cosmic_724834,-0.44828156788935974,724834
cosmic_1240202,-0.44836401110676566,1240202
cosmic_1330982,-0.44858617939090645,1330982
cosmic_909770,-0.44921400185366733,909770
cosmic_1303912,-0.44923550417767505,1303912
cosmic_910903,-0.4492384534376974,910903
cosmic_687455,-0.44927115229609793,687455
cosmic_910784,-0.44936701705243737,910784
cosmic_1240145,-0.4493897156009235,1240145
cosmic_910915,-0.44947103130663096,910915
cosmic_910947,-0.44957251828716566,910947
cosmic_907268,-0.4495852104290786,907268
cosmic_1240122,-0.4496140701698193,1240122
cosmic_908123,-0.4497251030533689,908123
cosmic_1290769,-0.44975431705450303,1290769
cosmic_909704,-0.4498146511517357,909704
cosmic_724863,-0.44983998420649374,724863
cosmic_908452,-0.4498488562550496,908452
cosmic_1331038,-0.4500211321445608,1331038
cosmic_1240212,-0.45006209198806096,1240212
cosmic_909715,-0.45008449611130036,909715
cosmic_906813,-0.4503558434437117,906813
cosmic_1240140,-0.4503636791637275,1240140
cosmic_722045,-0.45060840439402217,722045
cosmic_1298157,-0.45061868231025837,1298157
cosmic_908450,-0.450731999528696,908450
cosmic_1331035,-0.45075675801731735,1331035
cosmic_1298169,-0.4508225037972618,1298169
cosmic_909719,-0.4510300048727844,909719
cosmic_907291,-0.4511497330888885,907291
cosmic_1479993,-0.45117873364082084,1479993
cosmic_946377,-0.4512708780655287,946377
cosmic_753554,-0.45164783966472966,753554
cosmic_687590,-0.4517006995626467,687590
cosmic_909905,-0.4518668730408805,909905
cosmic_909774,-0.45199025024601314,909774
cosmic_1503367,-0.45200923716873265,1503367
cosmic_1524416,-0.45203661398504336,1524416
cosmic_687780,-0.4521472294232206,687780
cosmic_1330933,-0.4521534890042019,1330933
cosmic_1330991,-0.4521730921594886,1330991
cosmic_907069,-0.452260727052477,907069
cosmic_906872,-0.4524367311209951,906872
cosmic_1298529,-0.4525153702027161,1298529
cosmic_753561,-0.45256504063873876,753561
cosmic_907045,-0.45276526715779547,907045
cosmic_906837,-0.45279488180032845,906837
cosmic_1240130,-0.4528312574254102,1240130
cosmic_907068,-0.4528550833190106,907068
cosmic_908158,-0.4531072427122896,908158
cosmic_908448,-0.45331712600322815,908448
cosmic_687799,-0.453323790159707,687799
cosmic_910703,-0.45346765097563674,910703
cosmic_907065,-0.4536265080149498,907065
cosmic_1331048,-0.45369259261177125,1331048
cosmic_1479994,-0.45385216453690774,1479994
cosmic_906838,-0.45394491328293063,906838
cosmic_1240166,-0.4540321819798417,1240166
cosmic_910694,-0.4541073866417761,910694
cosmic_1480371,-0.4542736155354892,1480371
cosmic_1298533,-0.4543754095637255,1298533
cosmic_1247873,-0.45437924001996965,1247873
cosmic_753538,-0.4543944392259968,753538
cosmic_1331025,-0.45446140565269716,1331025
cosmic_1298151,-0.4544846105757499,1298151
cosmic_1290808,-0.45453460211918906,1290808
cosmic_909781,-0.45457935542533534,909781
cosmic_909735,-0.4546604448353645,909735
cosmic_1240218,-0.45506614838202675,1240218
cosmic_1240157,-0.4550899024701504,1240157
cosmic_908470,-0.45523544151753165,908470
cosmic_1331031,-0.4552607428811763,1331031
cosmic_1240121,-0.4552683605225232,1240121
cosmic_1290809,-0.455584905293074,1290809
cosmic_1503361,-0.45579525636339063,1503361
cosmic_909745,-0.4561772881685808,909745
cosmic_910689,-0.45655970088986536,910689
cosmic_910697,-0.4568778009367169,910697
cosmic_910910,-0.4571531907208957,910910
cosmic_907051,-0.45724259458144,907051
cosmic_1298358,-0.45746959670285026,1298358
cosmic_910943,-0.4574904007529958,910943
cosmic_1247871,-0.4574912297981919,1247871
cosmic_1290725,-0.45756374332706773,1290725
cosmic_753604,-0.45772363840885977,753604
cosmic_906839,-0.45780427217715364,906839
cosmic_1290908,-0.45781124674079254,1290908
cosmic_1290806,-0.45782965150439225,1290806
cosmic_749714,-0.458172819358564,749714
cosmic_1331037,-0.458280227172319,1331037
cosmic_753584,-0.4583192757454572,753584
cosmic_1240183,-0.4583862082711566,1240183
cosmic_907056,-0.45856227413227485,907056
cosmic_925348,-0.4585648595923299,925348
cosmic_724870,-0.4589245391760147,724870
cosmic_910781,-0.45899789196237906,910781
cosmic_946373,-0.45904504731696266,946373
cosmic_1330994,-0.45940372624961884,1330994
cosmic_905938,-0.4594505600647931,905938
cosmic_907284,-0.45954183071468413,907284
cosmic_1674021,-0.4595466551278147,1674021
cosmic_908474,-0.4598671658497658,908474
cosmic_949094,-0.4602513511042081,949094
cosmic_753532,-0.46042753994781077,753532
cosmic_910698,-0.46049282799485414,910698
cosmic_906823,-0.46053310966392813,906823
cosmic_946367,-0.46062508223760695,946367
cosmic_909785,-0.46069537748739675,909785
cosmic_1290812,-0.4607068613243451,1290812
cosmic_910905,-0.4607226870779877,910905
cosmic_909750,-0.4611121191335065,909750
cosmic_910932,-0.46146596923881106,910932
cosmic_910861,-0.4616396348025201,910861
cosmic_907278,-0.4620904325582521,907278
cosmic_1240215,-0.46243933378096674,1240215
cosmic_908142,-0.4624673220240222,908142
cosmic_905973,-0.462665217267612,905973
cosmic_907041,-0.4626984163137044,907041
cosmic_1240159,-0.46385576551358054,1240159
cosmic_1303897,-0.46397072215755436,1303897
cosmic_1240184,-0.4640110245554786,1240184
cosmic_907048,-0.4643035490708132,907048
cosmic_1330947,-0.4646999617272485,1330947
cosmic_910906,-0.46482454798472,910906
cosmic_907299,-0.46530726758209057,907299
cosmic_910401,-0.4657758176893968,910401
cosmic_1298357,-0.46580921180409895,1298357
cosmic_907300,-0.46588637627438767,907300
cosmic_910935,-0.4666050637037859,910935
cosmic_906873,-0.4670394444407716,906873
cosmic_753552,-0.46729760077729815,753552
cosmic_908127,-0.46732725212592247,908127
cosmic_1298537,-0.4677799268385963,1298537
cosmic_909749,-0.4683519312701828,909749
cosmic_907298,-0.46835972208721816,907298
cosmic_906817,-0.469024822933353,906817
cosmic_925347,-0.4690252106077886,925347
cosmic_910700,-0.469165382747542,910700
cosmic_910924,-0.46943366677543774,910924
cosmic_907285,-0.4701110205041961,907285
cosmic_907290,-0.4702874382402493,907290
cosmic_1298476,-0.47062671283495816,1298476
cosmic_906864,-0.4706405576362888,906864
cosmic_906790,-0.4711472598998673,906790
cosmic_908144,-0.47317402298573336,908144
cosmic_1479992,-0.47444493689713485,1479992
cosmic_910702,-0.47480634000826183,910702
cosmic_1330948,-0.4752542787365355,1330948
cosmic_1298526,-0.47560236182341253,1298526
cosmic_906870,-0.47587188106406264,906870
cosmic_688121,-0.47619543418255383,688121
cosmic_1479991,-0.47898828579202896,1479991
cosmic_909738,-0.4810800923247717,909738
cosmic_909904,-0.48175850551813376,909904
cosmic_946368,-0.48198148104375493,946368
cosmic_906853,-0.48334622619812495,906853
cosmic_906877,-0.4834444061841437,906877
cosmic_1503365,-0.4842012223042627,1503365
cosmic_1298141,-0.4848130715519498,1298141
cosmic_907279,-0.4849290446375944,907279
cosmic_925343,-0.4854581924198699,925343
cosmic_908156,-0.49253900672998,908156
