,MED211,COSMIC ID
cosmic_910546,-0.47979446470092946,910546
cosmic_1327774,-0.47984931075468473,1327774
cosmic_909904,-0.48008256083380013,909904
cosmic_1290798,-0.4801379498095305,1290798
cosmic_909262,-0.480486183312193,909262
cosmic_909757,-0.48052092844878674,909757
cosmic_905940,-0.4805210849627583,905940
cosmic_909720,-0.48053639428831674,909720
cosmic_1240166,-0.48054944259273347,1240166
cosmic_908148,-0.48056774972517785,908148
cosmic_907043,-0.48069578097371324,907043
cosmic_1330941,-0.4808725656099601,1330941
cosmic_907795,-0.4810683052455781,907795
cosmic_753546,-0.4810798866671376,753546
cosmic_908142,-0.4812003264625155,908142
cosmic_1479988,-0.4812098029558159,1479988
cosmic_908124,-0.4813726769188935,908124
cosmic_906838,-0.4815174634988403,906838
cosmic_1240226,-0.48162573368702927,1240226
cosmic_905982,-0.48166384953444064,905982
cosmic_908146,-0.48167389576143027,908146
cosmic_909780,-0.48172478752913384,909780
cosmic_909704,-0.4818340029984235,909704
cosmic_724869,-0.4819429813631706,724869
cosmic_1331049,-0.4819598520770465,1331049
cosmic_1298347,-0.48202701642940804,1298347
cosmic_753610,-0.48207495853227333,753610
cosmic_905960,-0.4821560743706791,905960
cosmic_1330995,-0.4825788835048597,1330995
cosmic_1240220,-0.4826613411963114,1240220
cosmic_907061,-0.48276228426452217,907061
cosmic_906870,-0.4828736164041158,906870
cosmic_906842,-0.4829175644198368,906842
cosmic_908446,-0.48293363537221523,908446
cosmic_753538,-0.4829555098572006,753538
cosmic_1240183,-0.4829887229086288,1240183
cosmic_1503366,-0.483052046529481,1503366
cosmic_1480360,-0.48306090704724525,1480360
cosmic_909750,-0.48311345688929797,909750
cosmic_1331038,-0.48331753697291185,1331038
cosmic_908448,-0.48332962683992015,908448
cosmic_1240215,-0.4834848423869305,1240215
cosmic_946356,-0.4835353658044882,946356
cosmic_910948,-0.48355527467403336,910948
cosmic_907285,-0.48358154943198334,907285
cosmic_905975,-0.483589846534173,905975
cosmic_905954,-0.48362659583323064,905954
cosmic_910700,-0.48371915452986225,910700
cosmic_749712,-0.483764178680604,749712
cosmic_1290765,-0.48378665383068953,1290765
cosmic_909744,-0.4838692097260651,909744
cosmic_905971,-0.4838906998292036,905971
cosmic_910921,-0.48406251188746663,910921
cosmic_687812,-0.48411655165541745,687812
cosmic_909747,-0.48412436399016745,909747
cosmic_907057,-0.4843072007344989,907057
cosmic_949162,-0.484361665293117,949162
cosmic_724839,-0.48451743619552634,724839
cosmic_1240143,-0.48457978225141446,1240143
cosmic_1240208,-0.48466785008487984,1240208
cosmic_907321,-0.4847003882282005,907321
cosmic_909717,-0.48476231990995317,909717
cosmic_753552,-0.4847883251849416,753552
cosmic_1298156,-0.48489228959028546,1298156
cosmic_1331032,-0.4850129625136852,1331032
cosmic_1524419,-0.48501362738008913,1524419
cosmic_910905,-0.485068933061829,910905
cosmic_909728,-0.4851420908585433,909728
cosmic_909743,-0.4853019067470754,909743
cosmic_753545,-0.4853497275574038,753545
cosmic_905989,-0.4854642673582504,905989
cosmic_909250,-0.48563827302569096,909250
cosmic_910702,-0.48579740110921027,910702
cosmic_910544,-0.48585653419103486,910544
cosmic_905977,-0.4861291113420066,905977
cosmic_905951,-0.48648167322089547,905951
cosmic_908460,-0.48659056309161847,908460
cosmic_907290,-0.4865907062325995,907290
cosmic_909725,-0.48662087484370353,909725
cosmic_753566,-0.486647496864889,753566
cosmic_909778,-0.4868090135500101,909778
cosmic_906851,-0.48683232793943504,906851
cosmic_1240140,-0.4869635315562785,1240140
cosmic_1240147,-0.48703686386653805,1240147
cosmic_1298157,-0.48705648743927,1298157
cosmic_924106,-0.48717995892439975,924106
cosmic_1330943,-0.4872519502917574,1330943
cosmic_949093,-0.48729590403880557,949093
cosmic_908136,-0.4873227597222958,908136
cosmic_1295740,-0.48732468323853123,1295740
cosmic_907794,-0.48733802207774374,907794
cosmic_946373,-0.4874581977865554,946373
cosmic_908139,-0.4874749038531123,908139
cosmic_998184,-0.487498349148536,998184
cosmic_909736,-0.48764256591303307,909736
cosmic_724866,-0.48767466682004607,724866
cosmic_908452,-0.48778621868010263,908452
cosmic_925347,-0.4878134376284915,925347
cosmic_1290907,-0.48782327273785775,1290907
cosmic_908128,-0.48797638661799847,908128
cosmic_1330983,-0.4880511111805591,1330983
cosmic_908461,-0.48811537721225695,908461
cosmic_907175,-0.4881452393946783,907175
cosmic_687588,-0.4883015928682057,687588
cosmic_908152,-0.4883084933381211,908152
cosmic_908451,-0.48831590282423026,908451
cosmic_909712,-0.48839791700788016,909712
cosmic_907289,-0.488399709973685,907289
cosmic_930297,-0.48845627291311877,930297
cosmic_910554,-0.488477050454618,910554
cosmic_910849,-0.4885785493203986,910849
cosmic_1298160,-0.488588691325249,1298160
cosmic_906877,-0.4886535808361375,906877
cosmic_910907,-0.4887455398549156,910907
cosmic_998189,-0.48876982655259127,998189
cosmic_687816,-0.48878993828934325,687816
cosmic_907788,-0.48886393627190505,907788
cosmic_906805,-0.48892425671293577,906805
cosmic_1503361,-0.4889340902383602,1503361
cosmic_908449,-0.4889733869191942,908449
cosmic_1240123,-0.48919337564101223,1240123
cosmic_909770,-0.48926248294293145,909770
cosmic_907176,-0.48940113513752587,907176
cosmic_910924,-0.48959800110072516,910924
cosmic_946377,-0.48962568177208843,946377
cosmic_907066,-0.48964620292920924,907066
cosmic_1298353,-0.48967886662831217,1298353
cosmic_907317,-0.48979090305384493,907317
cosmic_909732,-0.49003596274199457,909732
cosmic_909761,-0.4901661333621007,909761
cosmic_906815,-0.4904054593813613,906815
cosmic_1240173,-0.490489662658824,1240173
cosmic_906862,-0.49070378655573865,906862
cosmic_1330984,-0.4907457569051686,1330984
cosmic_687561,-0.49113759837916,687561
cosmic_908475,-0.4911455610510283,908475
cosmic_910947,-0.49115872547865985,910947
cosmic_946382,-0.49127011584123553,946382
cosmic_1290906,-0.49128865597488885,1290906
cosmic_909708,-0.49131871217284834,909708
cosmic_753592,-0.4913654105011069,753592
cosmic_1298168,-0.4915418199564861,1298168
cosmic_1660036,-0.49159459101379693,1660036
cosmic_909252,-0.4918034596950188,909252
cosmic_1330994,-0.4919269742016514,1330994
cosmic_1298351,-0.4919479771704379,1298351
cosmic_905947,-0.4920371209709896,905947
cosmic_907277,-0.4920455936575221,907277
cosmic_908127,-0.4920595610913744,908127
cosmic_909698,-0.4920728955122651,909698
cosmic_1240121,-0.4922110047414883,1240121
cosmic_1659928,-0.49229468602053633,1659928
cosmic_908450,-0.49239537428527014,908450
cosmic_909777,-0.49259607898375185,909777
cosmic_909709,-0.4925965551864634,909709
cosmic_910697,-0.49266080528417816,910697
cosmic_1331037,-0.4927086915372373,1331037
cosmic_1298154,-0.4927552716922247,1298154
cosmic_908457,-0.49282208537689526,908457
cosmic_909724,-0.49283082505379366,909724
cosmic_907279,-0.49292705432154416,907279
cosmic_909713,-0.49298145081453815,909713
cosmic_906999,-0.4930988200553938,906999
cosmic_909742,-0.49315821863578424,909742
cosmic_910933,-0.49320637818651447,910933
cosmic_1290724,-0.49324837515617065,1290724
cosmic_753578,-0.4932503711404821,753578
cosmic_905957,-0.4933594901338367,905957
cosmic_910915,-0.49336446972438314,910915
cosmic_907273,-0.49342451488738276,907273
cosmic_753531,-0.49348224913693955,753531
cosmic_753558,-0.4935159007594324,753558
cosmic_1503369,-0.4935197842857942,1503369
cosmic_907792,-0.4936924724713035,907792
cosmic_1298355,-0.4937090459616716,1298355
cosmic_1659823,-0.4938148107894088,1659823
cosmic_724863,-0.49381762942911944,724863
cosmic_1240198,-0.49396520739359684,1240198
cosmic_753554,-0.4940898017975746,753554
cosmic_910781,-0.494171235397552,910781
cosmic_1524418,-0.49421902650761024,1524418
cosmic_905984,-0.4944761125477557,905984
cosmic_753579,-0.49454710322729023,753579
cosmic_908158,-0.4946863315367024,908158
cosmic_907069,-0.4947063977688789,907069
cosmic_907276,-0.49489783338171417,907276
cosmic_905967,-0.4952285164207472,905967
cosmic_905978,-0.49527169758491374,905978
cosmic_906793,-0.49529961264886135,906793
cosmic_909748,-0.4955283595381948,909748
cosmic_910689,-0.49554439750830154,910689
cosmic_1303912,-0.4956566369226802,1303912
cosmic_1240145,-0.4958480810524327,1240145
cosmic_1480371,-0.49592696023676114,1480371
cosmic_1247871,-0.4959592527569581,1247871
cosmic_909260,-0.4962924935173195,909260
cosmic_909758,-0.49642327631752053,909758
cosmic_946361,-0.4964367909879232,946361
cosmic_1298357,-0.496465641575009,1298357
cosmic_753581,-0.49650917845773046,753581
cosmic_1299080,-0.49670821941738746,1299080
cosmic_1323913,-0.4967494210481773,1323913
cosmic_907799,-0.49698231567720774,907799
cosmic_908445,-0.49725437633781727,908445
cosmic_1330982,-0.49726024905999067,1330982
cosmic_924104,-0.49726211386254315,924104
cosmic_930083,-0.4973424779136619,930083
cosmic_909754,-0.49750392580431735,909754
cosmic_909715,-0.4976525986825178,909715
cosmic_908156,-0.49775778433119283,908156
cosmic_1240155,-0.4977869583047635,1240155
cosmic_910944,-0.49820549740080566,910944
cosmic_910910,-0.4982081367737264,910910
cosmic_1240151,-0.4982145691156364,1240151
cosmic_905938,-0.49833104051443833,905938
cosmic_905959,-0.4985456440598059,905959
cosmic_909253,-0.49862441294306364,909253
cosmic_1299062,-0.49868765409760757,1299062
cosmic_908444,-0.49918705562342314,908444
cosmic_906839,-0.4992667775365432,906839
cosmic_905948,-0.4993922885929227,905948
cosmic_1330993,-0.4995106658169347,1330993
cosmic_907300,-0.4995504982840656,907300
cosmic_907299,-0.4995698984682175,907299
cosmic_905981,-0.49961924029105786,905981
cosmic_687448,-0.4996493332142809,687448
cosmic_907787,-0.49987734140938256,907787
cosmic_909785,-0.4999233127177611,909785
cosmic_907272,-0.49999325053933763,907272
cosmic_946368,-0.5000157081281768,946368
cosmic_908462,-0.5004853341306497,908462
cosmic_1290809,-0.5005089650017723,1290809
cosmic_1330991,-0.5006431564930915,1330991
cosmic_909702,-0.5007636912562674,909702
cosmic_1240159,-0.500840395824523,1240159
cosmic_925339,-0.5013448954215235,925339
cosmic_909771,-0.5014767657894258,909771
cosmic_907274,-0.5018145194484667,907274
cosmic_909974,-0.5019477144476449,909974
cosmic_1297449,-0.5019876812003162,1297449
cosmic_905985,-0.5022710866192472,905985
cosmic_1290808,-0.502489818682186,1290808
cosmic_906864,-0.5025492274505216,906864
cosmic_1240202,-0.5026081854134845,1240202
cosmic_910850,-0.5029973343066693,910850
cosmic_1240146,-0.5031079090521838,1240146
cosmic_905973,-0.5036391131542871,905973
cosmic_1290771,-0.5038318588435586,1290771
cosmic_909696,-0.5038632046369705,909696
cosmic_1298216,-0.5039060146637764,1298216
cosmic_906803,-0.503910750948861,906803
cosmic_1290908,-0.5040339328835035,1290908
cosmic_1240124,-0.5042584620385147,1240124
cosmic_910951,-0.5042613203210574,910951
cosmic_905958,-0.5045460445761201,905958
cosmic_907284,-0.5046243905145293,907284
cosmic_909774,-0.5049253262489867,909774
cosmic_906798,-0.5052011617879668,906798
cosmic_906763,-0.5052793263970422,906763
cosmic_1290455,-0.5053198625654177,1290455
cosmic_1240222,-0.5053791745618127,1240222
cosmic_1524415,-0.5055091884506391,1524415
cosmic_909745,-0.5055712562324065,909745
cosmic_1298169,-0.5056724520406255,1298169
cosmic_1240169,-0.5058189244458983,1240169
cosmic_910943,-0.5058886521205599,910943
cosmic_1298529,-0.5060977817866831,1298529
cosmic_906852,-0.506110294928513,906852
cosmic_1509073,-0.5061246296528044,1509073
cosmic_906868,-0.5063899499604,906868
cosmic_1290767,-0.5067295267449593,1290767
cosmic_753532,-0.5071788853443218,753532
cosmic_907067,-0.5074383650607175,907067
cosmic_905961,-0.5075118666960561,905961
cosmic_905976,-0.507513468334599,905976
cosmic_1674021,-0.5077193144256236,1674021
cosmic_908470,-0.5080942917269757,908470
cosmic_910710,-0.5081014280440441,910710
cosmic_909751,-0.5081016598922088,909751
cosmic_753584,-0.5081520852890802,753584
cosmic_724838,-0.508236256656624,724838
cosmic_909719,-0.5084180216787949,909719
cosmic_1290812,-0.5086605473500998,1290812
cosmic_1290722,-0.508824393415724,1290722
cosmic_905980,-0.508885484198661,905980
cosmic_753548,-0.5090543534906664,753548
cosmic_909735,-0.5091023467992689,909735
cosmic_909738,-0.5093753962109201,909738
cosmic_1297446,-0.5095128989615509,1297446
cosmic_909749,-0.5095720742961501,909749
cosmic_1524416,-0.5095993550448298,1524416
cosmic_910548,-0.5096329620179827,910548
cosmic_1287706,-0.5096426528649074,1287706
cosmic_909781,-0.5097937773223471,909781
cosmic_1479994,-0.5103207947549894,1479994
cosmic_724812,-0.5105079501688908,724812
cosmic_925343,-0.5105530827627717,925343
cosmic_909773,-0.5106397496947007,909773
cosmic_1330942,-0.5110741146412678,1330942
cosmic_1298526,-0.5120486545296543,1298526
cosmic_1299081,-0.5120852317255443,1299081
cosmic_907789,-0.5121693276190578,907789
cosmic_906800,-0.512291140807114,906800
cosmic_906853,-0.512415069218852,906853
cosmic_908132,-0.5124721931453091,908132
cosmic_906830,-0.5126439000284289,906830
cosmic_907281,-0.5127346362723276,907281
cosmic_971777,-0.5129037404803326,971777
cosmic_909726,-0.5130233465985831,909726
cosmic_753540,-0.5130735089316001,753540
cosmic_1330947,-0.5138153785713679,1330947
cosmic_909753,-0.5138822146676417,909753
cosmic_1240153,-0.5146715066043152,1240153
cosmic_687586,-0.5147499118991918,687586
cosmic_1240154,-0.5155114335020985,1240154
cosmic_910784,-0.5164663645305885,910784
cosmic_1240184,-0.5165953219819722,1240184
cosmic_1479991,-0.5168551102278686,1479991
cosmic_910932,-0.5177263647724772,910932
cosmic_1479993,-0.5181972770728507,1479993
cosmic_906814,-0.5185865016628477,906814
cosmic_907064,-0.5188179160346515,907064
cosmic_907298,-0.5191283174735515,907298
cosmic_906813,-0.5195590340441557,906813
cosmic_1330933,-0.5220747038355071,1330933
cosmic_907046,-0.5233612010415695,907046
cosmic_909729,-0.5236781499276474,909729
cosmic_907391,-0.525551690169343,907391
cosmic_1240223,-0.5263809250059193,1240223
cosmic_1298141,-0.5267171318724836,1298141
cosmic_688121,-0.52692941569501,688121
cosmic_1479992,-0.5308736505478225,1479992
cosmic_946367,-0.5310523928609857,946367
cosmic_909706,-0.5324949337821647,909706
cosmic_907278,-0.5383943165986579,907278
