,RCMB40
NCIH2030,0.047950438761806706
COLO829,0.04790072618619942
PANC0327,0.047655317830683955
NCIH1693,0.04753627606408859
SF126,0.04748752783355065
CALU3,0.047464972589812984
BICR22,0.0468664033781886
MKN74,0.04683859221727122
SNUC4,0.04648094187154003
CAL51,0.04639708283715753
PC3,0.04592072235543232
MCF7,0.04587986223415144
NCIH2228,0.04555635941177857
SNU626,0.04530718417455786
SNU1272,0.045272741836763566
MFE296,0.044874278522048616
HS852T,0.04476008854236596
HUPT4,0.04428470849208359
OVTOKO,0.04406383932858341
HCC4006,0.04388391188308808
HMC18,0.043494454811912296
IPC298,0.04322018581089446
NCIH1339,0.04302697141926986
LOXIMVI,0.04284557758600904
HEPG2,0.04280814621416866
NCIH1573,0.04278466462274293
NCIH226,0.04276814592645272
LN18,0.04262048825801662
SNUC5,0.0425831552694893
CAL12T,0.04243113559922033
GMS10,0.042417183807037635
SW1271,0.042257509917521086
NCIH2172,0.04223312987564896
LOUNH91,0.04162517269407664
639V,0.04139679885553216
PECAPJ41CLONED2,0.04103196900016296
KALS1,0.041000876214391996
NCIH1869,0.04037634105627595
MDAMB468,0.04036150184334635
SNU1105,0.04019014435232751
SCABER,0.040016667627684264
KMRC20,0.039984784912644546
BICR56,0.03995555878688317
HT55,0.03967287983002278
MOLP8,0.03934315157346782
YAPC,0.03911538883033679
BXPC3,0.0391015036921604
EBC1,0.03878755001565983
BFTC905,0.038689000312191364
SNU387,0.0385725030266542
HDQP1,0.03848192597734238
RL952,0.03847732017272436
WM983B,0.03844752260156774
TCCSUP,0.03828392503571294
HT1080,0.038252026416259466
HEC251,0.03821733695736052
KNS81,0.03752695498076354
T24,0.03740716225675066
MDAMB453,0.03733125659760042
SW1710,0.037041317353904105
LUDLU1,0.03680419918335727
SNU840,0.036200157472537645
NCIH2085,0.03539478996364077
RERFLCAI,0.035265118811368706
JURKAT,0.03526291849055233
HOP92,0.03492645223770031
RMGI,0.034690344820458324
769P,0.034601607100109386
HS839T,0.034511499895544466
SF295,0.03438585818921332
NCIH1395,0.03434272357797935
U87MG,0.033975426052535215
NCIH647,0.033899712033053
CAL29,0.03371272296853648
CAL62,0.03366846087088203
SNU8,0.03366545979830627
CAPAN1,0.03365279739954453
AU565,0.03354973395565694
SKMEL24,0.03327658555192807
CAL851,0.033112619303915174
TE11,0.0329094872072837
NCIH1568,0.032737351626820725
CAL54,0.032575191511206116
MFE319,0.03238070798247781
SNU1033,0.03194819812452708
LXF289,0.03170528866522334
NB1,0.031252670570848094
SKLMS1,0.03087055136104151
SCC4,0.03068718254807629
NUGC3,0.030650710386517014
MALME3M,0.030370001711549004
MDAMB415,0.030307195081191538
HCC827,0.030229857570746914
HSC4,0.030126811315259277
IALM,0.030019636746100562
SNU1214,0.029827722644906386
HS895T,0.02968436478890938
HELA,0.029649050779017895
UACC257,0.029441495551193717
SKLU1,0.02911845113772813
SNU245,0.028800981338432414
U118MG,0.02871109200650834
U251MG,0.02812018256651757
GAMG,0.02778253204232486
FU97,0.02768834854680632
A101D,0.027687022445252677
BHT101,0.02748483400162834
MESSA,0.02718994067391467
2313287,0.027173909781297592
BFTC909,0.026671037456636015
NCIH1355,0.02666683474497738
HS578T,0.026478578599221533
KU1919,0.02559592458447289
SW1990,0.025439629065681403
NCIH508,0.025058875356949867
ASPC1,0.02472916134175955
CL11,0.024483773624599026
A2058,0.024123369553349337
HSC2,0.024089782434712617
EFO27,0.024052082298763273
SJSA1,0.023475260195803014
PATU8988T,0.023354648179770055
KYSE140,0.023087101754859864
NCIH2009,0.023010823387368054
DANG,0.022862134924313417
SNU1079,0.02268683529001088
MDAMB231,0.022649457937501834
PANC1,0.022216384535575402
HUCCT1,0.021870722775569985
SNU886,0.021815675568586445
CORL105,0.021429977131371666
TE1,0.021027374523480007
HS944T,0.02055832466527272
HCC366,0.020458845244381425
KYSE520,0.020422405493036942
COLO201,0.020172780476004012
PANC0504,0.02001945427161934
RERFLCAD2,0.02001360578369212
NCIH1793,0.01986041057348822
RERFLCAD1,0.019732891720894156
SNU869,0.01895071692512585
COLO678,0.01890322310152773
HEP3B217,0.01883807462253888
PECAPJ15,0.01873353377090097
OE19,0.01757125342717336
SW948,0.017161062320225382
ACCMESO1,0.01701806282904311
TYKNU,0.01671585357139737
SKMEL30,0.016682066210184913
SU8686,0.016210757831965423
C32,0.01596264826120979
SNU1041,0.015488939608516779
SNU410,0.015415016916960204
HS294T,0.015106095673327703
LS411N,0.014924750518252535
HT1197,0.014318471062823315
SW620,0.014250128458557772
SH4,0.013979746798894582
SNU1066,0.0137518515717015
OV56,0.013116616244526003
JHH4,0.012869856097303985
NCIH2452,0.012616740446366124
